project_id,sov_line_id,line_number,sov_description,scheduled_value,total_billed,pct_complete,balance_to_finish,application_number,period_end,completion_stage,overbilled_flag
PRJ-2020-197,PRJ-2020-197-SOV-09,9,Equipment - Terminal Units (VAV/FCU),181600,181100,99.7,500.0,12,2021-01-31,Near complete (75–99%),False
PRJ-2020-197,PRJ-2020-197-SOV-08,8,Equipment - Chillers/Boilers,257800,257000,99.7,800.0,12,2021-01-31,Near complete (75–99%),False
PRJ-2020-197,PRJ-2020-197-SOV-07,7,Equipment - RTUs/AHUs,321700,320800,99.7,900.0,12,2021-01-31,Near complete (75–99%),False
PRJ-2020-197,PRJ-2020-197-SOV-06,6,Piping - Refrigerant,108600,108200,99.6,400.0,12,2021-01-31,Near complete (75–99%),False
PRJ-2020-197,PRJ-2020-197-SOV-05,5,Piping - Hydronic Systems,282600,281400,99.6,1200.0,12,2021-01-31,Near complete (75–99%),False
PRJ-2020-197,PRJ-2020-197-SOV-04,4,Ductwork - Installation,350800,350300,99.9,500.0,12,2021-01-31,Near complete (75–99%),False
PRJ-2020-197,PRJ-2020-197-SOV-03,3,Ductwork - Fabrication,282200,281700,99.8,500.0,12,2021-01-31,Near complete (75–99%),False
PRJ-2020-178,PRJ-2020-178-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",448200,436700,97.4,11500.0,12,2021-01-19,Near complete (75–99%),False
PRJ-2020-178,PRJ-2020-178-SOV-12,12,Insulation,680200,662400,97.4,17800.0,12,2021-01-19,Near complete (75–99%),False
PRJ-2020-178,PRJ-2020-178-SOV-11,11,Controls - Programming & Commissioning,611900,596500,97.5,15400.0,12,2021-01-19,Near complete (75–99%),False
PRJ-2020-177,PRJ-2020-177-SOV-07,7,Equipment - RTUs/AHUs,1641700,1637800,99.8,3900.0,12,2021-02-14,Near complete (75–99%),False
PRJ-2020-177,PRJ-2020-177-SOV-06,6,Piping - Refrigerant,577000,576000,99.8,1000.0,12,2021-02-14,Near complete (75–99%),False
PRJ-2020-177,PRJ-2020-177-SOV-05,5,Piping - Hydronic Systems,950000,945500,99.5,4500.0,12,2021-02-14,Near complete (75–99%),False
PRJ-2020-177,PRJ-2020-177-SOV-04,4,Ductwork - Installation,1312100,1305500,99.5,6600.0,12,2021-02-14,Near complete (75–99%),False
PRJ-2020-177,PRJ-2020-177-SOV-03,3,Ductwork - Fabrication,1120900,1120000,99.9,900.0,12,2021-02-14,Near complete (75–99%),False
PRJ-2022-377,PRJ-2022-377-SOV-06,6,Piping - Refrigerant,367800,367400,99.9,400.0,12,2023-02-08,Near complete (75–99%),False
PRJ-2022-377,PRJ-2022-377-SOV-07,7,Equipment - RTUs/AHUs,1308900,1302200,99.5,6700.0,12,2023-02-08,Near complete (75–99%),False
PRJ-2022-377,PRJ-2022-377-SOV-08,8,Equipment - Chillers/Boilers,668900,665900,99.6,3000.0,12,2023-02-08,Near complete (75–99%),False
PRJ-2022-377,PRJ-2022-377-SOV-09,9,Equipment - Terminal Units (VAV/FCU),826700,823000,99.6,3700.0,12,2023-02-08,Near complete (75–99%),False
PRJ-2022-377,PRJ-2022-377-SOV-10,10,Controls - DDC/BAS Installation,630500,615400,97.6,15100.0,12,2023-02-08,Near complete (75–99%),False
PRJ-2022-377,PRJ-2022-377-SOV-11,11,Controls - Programming & Commissioning,326700,319100,97.7,7600.0,12,2023-02-08,Near complete (75–99%),False
PRJ-2022-377,PRJ-2022-377-SOV-12,12,Insulation,431000,420700,97.6,10300.0,12,2023-02-08,Near complete (75–99%),False
PRJ-2022-377,PRJ-2022-377-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",263300,257500,97.8,5800.0,12,2023-02-08,Near complete (75–99%),False
PRJ-2020-178,PRJ-2020-178-SOV-10,10,Controls - DDC/BAS Installation,884900,864100,97.6,20800.0,12,2021-01-19,Near complete (75–99%),False
PRJ-2020-178,PRJ-2020-178-SOV-09,9,Equipment - Terminal Units (VAV/FCU),1169400,1166900,99.8,2500.0,12,2021-01-19,Near complete (75–99%),False
PRJ-2020-178,PRJ-2020-178-SOV-08,8,Equipment - Chillers/Boilers,1405600,1400600,99.6,5000.0,12,2021-01-19,Near complete (75–99%),False
PRJ-2020-178,PRJ-2020-178-SOV-07,7,Equipment - RTUs/AHUs,2182700,2171800,99.5,10900.0,12,2021-01-19,Near complete (75–99%),False
PRJ-2020-178,PRJ-2020-178-SOV-06,6,Piping - Refrigerant,660900,659800,99.8,1100.0,12,2021-01-19,Near complete (75–99%),False
PRJ-2020-178,PRJ-2020-178-SOV-05,5,Piping - Hydronic Systems,1450600,1446500,99.7,4100.0,12,2021-01-19,Near complete (75–99%),False
PRJ-2020-178,PRJ-2020-178-SOV-04,4,Ductwork - Installation,1327200,1323700,99.7,3500.0,12,2021-01-19,Near complete (75–99%),False
PRJ-2020-178,PRJ-2020-178-SOV-03,3,Ductwork - Fabrication,1165800,1164900,99.9,900.0,12,2021-01-19,Near complete (75–99%),False
PRJ-2020-177,PRJ-2020-177-SOV-15,15,Closeout Documentation & Training,139100,135600,97.5,3500.0,12,2021-02-14,Near complete (75–99%),False
PRJ-2020-177,PRJ-2020-177-SOV-14,14,Startup & Commissioning Support,252300,245500,97.3,6800.0,12,2021-02-14,Near complete (75–99%),False
PRJ-2020-177,PRJ-2020-177-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",232200,226400,97.5,5800.0,12,2021-02-14,Near complete (75–99%),False
PRJ-2020-177,PRJ-2020-177-SOV-12,12,Insulation,546100,532200,97.5,13900.0,12,2021-02-14,Near complete (75–99%),False
PRJ-2020-177,PRJ-2020-177-SOV-11,11,Controls - Programming & Commissioning,465900,454900,97.6,11000.0,12,2021-02-14,Near complete (75–99%),False
PRJ-2020-177,PRJ-2020-177-SOV-10,10,Controls - DDC/BAS Installation,940300,914800,97.3,25500.0,12,2021-02-14,Near complete (75–99%),False
PRJ-2020-177,PRJ-2020-177-SOV-09,9,Equipment - Terminal Units (VAV/FCU),943700,942600,99.9,1100.0,12,2021-02-14,Near complete (75–99%),False
PRJ-2020-177,PRJ-2020-177-SOV-08,8,Equipment - Chillers/Boilers,1114500,1112700,99.8,1800.0,12,2021-02-14,Near complete (75–99%),False
PRJ-2022-374,PRJ-2022-374-SOV-02,2,Submittals & Engineering,106500,106500,100.0,0.0,12,2023-02-24,Complete (100%),False
PRJ-2023-393,PRJ-2023-393-SOV-02,2,Submittals & Engineering,163700,163700,100.0,0.0,12,2024-01-10,Complete (100%),False
PRJ-2023-391,PRJ-2023-391-SOV-01,1,General Conditions & Project Management,577700,577700,100.0,0.0,12,2024-02-12,Complete (100%),False
PRJ-2019-158,PRJ-2019-158-SOV-02,2,Submittals & Engineering,192700,192700,100.0,0.0,12,2020-03-12,Complete (100%),False
PRJ-2020-173,PRJ-2020-173-SOV-02,2,Submittals & Engineering,127400,127400,100.0,0.0,12,2021-03-01,Complete (100%),False
PRJ-2018-011,PRJ-2018-011-SOV-02,2,Submittals & Engineering,1225300,1225300,100.0,0.0,12,2019-01-23,Complete (100%),False
PRJ-2018-053,PRJ-2018-053-SOV-01,1,General Conditions & Project Management,296100,296100,100.0,0.0,12,2019-03-12,Complete (100%),False
PRJ-2018-053,PRJ-2018-053-SOV-02,2,Submittals & Engineering,93400,93400,100.0,0.0,12,2019-03-12,Complete (100%),False
PRJ-2018-052,PRJ-2018-052-SOV-01,1,General Conditions & Project Management,222500,222500,100.0,0.0,12,2019-02-21,Complete (100%),False
PRJ-2018-052,PRJ-2018-052-SOV-02,2,Submittals & Engineering,59800,59800,100.0,0.0,12,2019-02-21,Complete (100%),False
PRJ-2019-106,PRJ-2019-106-SOV-15,15,Closeout Documentation & Training,559800,547100,97.7,12700.0,12,2020-01-05,Near complete (75–99%),False
PRJ-2019-106,PRJ-2019-106-SOV-14,14,Startup & Commissioning Support,1195400,1164200,97.4,31200.0,12,2020-01-05,Near complete (75–99%),False
PRJ-2019-106,PRJ-2019-106-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",1407600,1371500,97.4,36100.0,12,2020-01-05,Near complete (75–99%),False
PRJ-2019-106,PRJ-2019-106-SOV-12,12,Insulation,2190500,2136200,97.5,54300.0,12,2020-01-05,Near complete (75–99%),False
PRJ-2019-106,PRJ-2019-106-SOV-11,11,Controls - Programming & Commissioning,2231900,2170200,97.2,61700.0,12,2020-01-05,Near complete (75–99%),False
PRJ-2019-106,PRJ-2019-106-SOV-10,10,Controls - DDC/BAS Installation,3952000,3842500,97.2,109500.0,12,2020-01-05,Near complete (75–99%),False
PRJ-2019-106,PRJ-2019-106-SOV-09,9,Equipment - Terminal Units (VAV/FCU),4680700,4674700,99.9,6000.0,12,2020-01-05,Near complete (75–99%),False
PRJ-2019-106,PRJ-2019-106-SOV-08,8,Equipment - Chillers/Boilers,5916800,5909100,99.9,7700.0,12,2020-01-05,Near complete (75–99%),False
PRJ-2019-106,PRJ-2019-106-SOV-07,7,Equipment - RTUs/AHUs,6605200,6594000,99.8,11200.0,12,2020-01-05,Near complete (75–99%),False
PRJ-2019-106,PRJ-2019-106-SOV-06,6,Piping - Refrigerant,2869100,2855200,99.5,13900.0,12,2020-01-05,Near complete (75–99%),False
PRJ-2019-106,PRJ-2019-106-SOV-05,5,Piping - Hydronic Systems,5042800,5031200,99.8,11600.0,12,2020-01-05,Near complete (75–99%),False
PRJ-2019-106,PRJ-2019-106-SOV-04,4,Ductwork - Installation,4721400,4703700,99.6,17700.0,12,2020-01-05,Near complete (75–99%),False
PRJ-2019-106,PRJ-2019-106-SOV-03,3,Ductwork - Fabrication,3997700,3977200,99.5,20500.0,12,2020-01-05,Near complete (75–99%),False
PRJ-2019-106,PRJ-2019-106-SOV-01,1,General Conditions & Project Management,3257300,3257300,100.0,0.0,12,2020-01-05,Complete (100%),False
PRJ-2021-245,PRJ-2021-245-SOV-03,3,Ductwork - Fabrication,800300,796300,99.5,4000.0,12,2022-01-10,Near complete (75–99%),False
PRJ-2021-247,PRJ-2021-247-SOV-04,4,Ductwork - Installation,2127300,2125800,99.9,1500.0,12,2022-02-07,Near complete (75–99%),False
PRJ-2021-319,PRJ-2021-319-SOV-02,2,Submittals & Engineering,158900,158900,100.0,0.0,12,2022-01-02,Complete (100%),False
PRJ-2021-247,PRJ-2021-247-SOV-03,3,Ductwork - Fabrication,1413700,1407500,99.6,6200.0,12,2022-02-07,Near complete (75–99%),False
PRJ-2021-247,PRJ-2021-247-SOV-05,5,Piping - Hydronic Systems,1773300,1765400,99.6,7900.0,12,2022-02-07,Near complete (75–99%),False
PRJ-2021-247,PRJ-2021-247-SOV-06,6,Piping - Refrigerant,622500,619400,99.5,3100.0,12,2022-02-07,Near complete (75–99%),False
PRJ-2021-247,PRJ-2021-247-SOV-07,7,Equipment - RTUs/AHUs,2155200,2147200,99.6,8000.0,12,2022-02-07,Near complete (75–99%),False
PRJ-2021-247,PRJ-2021-247-SOV-08,8,Equipment - Chillers/Boilers,1716200,1712000,99.8,4200.0,12,2022-02-07,Near complete (75–99%),False
PRJ-2021-247,PRJ-2021-247-SOV-09,9,Equipment - Terminal Units (VAV/FCU),1477900,1472200,99.6,5700.0,12,2022-02-07,Near complete (75–99%),False
PRJ-2021-247,PRJ-2021-247-SOV-10,10,Controls - DDC/BAS Installation,1375200,1342300,97.6,32900.0,12,2022-02-07,Near complete (75–99%),False
PRJ-2021-247,PRJ-2021-247-SOV-11,11,Controls - Programming & Commissioning,738300,718700,97.3,19600.0,12,2022-02-07,Near complete (75–99%),False
PRJ-2021-247,PRJ-2021-247-SOV-12,12,Insulation,870200,846500,97.3,23700.0,12,2022-02-07,Near complete (75–99%),False
PRJ-2021-247,PRJ-2021-247-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",607200,593500,97.7,13700.0,12,2022-02-07,Near complete (75–99%),False
PRJ-2021-247,PRJ-2021-247-SOV-14,14,Startup & Commissioning Support,319800,312300,97.7,7500.0,12,2022-02-07,Near complete (75–99%),False
PRJ-2021-247,PRJ-2021-247-SOV-15,15,Closeout Documentation & Training,172600,168700,97.7,3900.0,12,2022-02-07,Near complete (75–99%),False
PRJ-2021-245,PRJ-2021-245-SOV-04,4,Ductwork - Installation,1052700,1051900,99.9,800.0,12,2022-01-10,Near complete (75–99%),False
PRJ-2021-245,PRJ-2021-245-SOV-05,5,Piping - Hydronic Systems,927600,927100,99.9,500.0,12,2022-01-10,Near complete (75–99%),False
PRJ-2021-245,PRJ-2021-245-SOV-06,6,Piping - Refrigerant,407000,405500,99.6,1500.0,12,2022-01-10,Near complete (75–99%),False
PRJ-2021-245,PRJ-2021-245-SOV-07,7,Equipment - RTUs/AHUs,1467100,1463600,99.8,3500.0,12,2022-01-10,Near complete (75–99%),False
PRJ-2021-245,PRJ-2021-245-SOV-08,8,Equipment - Chillers/Boilers,899900,896200,99.6,3700.0,12,2022-01-10,Near complete (75–99%),False
PRJ-2021-245,PRJ-2021-245-SOV-09,9,Equipment - Terminal Units (VAV/FCU),851800,849000,99.7,2800.0,12,2022-01-10,Near complete (75–99%),False
PRJ-2021-245,PRJ-2021-245-SOV-10,10,Controls - DDC/BAS Installation,587100,571400,97.3,15700.0,12,2022-01-10,Near complete (75–99%),False
PRJ-2021-245,PRJ-2021-245-SOV-11,11,Controls - Programming & Commissioning,426900,415200,97.3,11700.0,12,2022-01-10,Near complete (75–99%),False
PRJ-2021-245,PRJ-2021-245-SOV-12,12,Insulation,486800,473800,97.3,13000.0,12,2022-01-10,Near complete (75–99%),False
PRJ-2021-245,PRJ-2021-245-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",296500,289800,97.7,6700.0,12,2022-01-10,Near complete (75–99%),False
PRJ-2021-245,PRJ-2021-245-SOV-14,14,Startup & Commissioning Support,242700,237100,97.7,5600.0,12,2022-01-10,Near complete (75–99%),False
PRJ-2021-245,PRJ-2021-245-SOV-15,15,Closeout Documentation & Training,115100,112100,97.4,3000.0,12,2022-01-10,Near complete (75–99%),False
PRJ-2019-096,PRJ-2019-096-SOV-10,10,Controls - DDC/BAS Installation,650400,632300,97.2,18100.0,12,2019-12-31,Near complete (75–99%),False
PRJ-2019-096,PRJ-2019-096-SOV-15,15,Closeout Documentation & Training,168100,163600,97.3,4500.0,12,2019-12-31,Near complete (75–99%),False
PRJ-2019-096,PRJ-2019-096-SOV-14,14,Startup & Commissioning Support,248400,242500,97.6,5900.0,12,2019-12-31,Near complete (75–99%),False
PRJ-2019-096,PRJ-2019-096-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",249200,243300,97.6,5900.0,12,2019-12-31,Near complete (75–99%),False
PRJ-2019-096,PRJ-2019-096-SOV-12,12,Insulation,448700,436800,97.3,11900.0,12,2019-12-31,Near complete (75–99%),False
PRJ-2019-096,PRJ-2019-096-SOV-11,11,Controls - Programming & Commissioning,447600,435200,97.2,12400.0,12,2019-12-31,Near complete (75–99%),False
PRJ-2019-096,PRJ-2019-096-SOV-09,9,Equipment - Terminal Units (VAV/FCU),853300,851500,99.8,1800.0,12,2019-12-31,Near complete (75–99%),False
PRJ-2019-096,PRJ-2019-096-SOV-08,8,Equipment - Chillers/Boilers,993500,990200,99.7,3300.0,12,2019-12-31,Near complete (75–99%),False
PRJ-2019-096,PRJ-2019-096-SOV-07,7,Equipment - RTUs/AHUs,1266600,1264700,99.8,1900.0,12,2019-12-31,Near complete (75–99%),False
PRJ-2019-096,PRJ-2019-096-SOV-06,6,Piping - Refrigerant,571400,568900,99.6,2500.0,12,2019-12-31,Near complete (75–99%),False
PRJ-2019-096,PRJ-2019-096-SOV-05,5,Piping - Hydronic Systems,892300,891300,99.9,1000.0,12,2019-12-31,Near complete (75–99%),False
PRJ-2019-096,PRJ-2019-096-SOV-04,4,Ductwork - Installation,1121200,1120000,99.9,1200.0,12,2019-12-31,Near complete (75–99%),False
PRJ-2019-096,PRJ-2019-096-SOV-03,3,Ductwork - Fabrication,748700,746800,99.7,1900.0,12,2019-12-31,Near complete (75–99%),False
PRJ-2019-100,PRJ-2019-100-SOV-15,15,Closeout Documentation & Training,105400,102600,97.3,2800.0,12,2020-03-19,Near complete (75–99%),False
PRJ-2019-100,PRJ-2019-100-SOV-14,14,Startup & Commissioning Support,155400,152200,97.9,3200.0,12,2020-03-19,Near complete (75–99%),False
PRJ-2019-100,PRJ-2019-100-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",198400,193000,97.3,5400.0,12,2020-03-19,Near complete (75–99%),False
PRJ-2019-100,PRJ-2019-100-SOV-12,12,Insulation,236200,230500,97.6,5700.0,12,2020-03-19,Near complete (75–99%),False
PRJ-2019-100,PRJ-2019-100-SOV-11,11,Controls - Programming & Commissioning,262100,255300,97.4,6800.0,12,2020-03-19,Near complete (75–99%),False
PRJ-2019-100,PRJ-2019-100-SOV-10,10,Controls - DDC/BAS Installation,498500,485400,97.4,13100.0,12,2020-03-19,Near complete (75–99%),False
PRJ-2019-100,PRJ-2019-100-SOV-09,9,Equipment - Terminal Units (VAV/FCU),414200,413000,99.7,1200.0,12,2020-03-19,Near complete (75–99%),False
PRJ-2019-100,PRJ-2019-100-SOV-08,8,Equipment - Chillers/Boilers,537100,535700,99.7,1400.0,12,2020-03-19,Near complete (75–99%),False
PRJ-2019-100,PRJ-2019-100-SOV-07,7,Equipment - RTUs/AHUs,795300,794500,99.9,800.0,12,2020-03-19,Near complete (75–99%),False
PRJ-2019-100,PRJ-2019-100-SOV-06,6,Piping - Refrigerant,251900,250800,99.6,1100.0,12,2020-03-19,Near complete (75–99%),False
PRJ-2019-100,PRJ-2019-100-SOV-05,5,Piping - Hydronic Systems,552700,551500,99.8,1200.0,12,2020-03-19,Near complete (75–99%),False
PRJ-2019-100,PRJ-2019-100-SOV-04,4,Ductwork - Installation,618400,616600,99.7,1800.0,12,2020-03-19,Near complete (75–99%),False
PRJ-2019-100,PRJ-2019-100-SOV-03,3,Ductwork - Fabrication,511300,510800,99.9,500.0,12,2020-03-19,Near complete (75–99%),False
PRJ-2021-314,PRJ-2021-314-SOV-02,2,Submittals & Engineering,127700,127700,100.0,0.0,12,2022-01-01,Complete (100%),False
PRJ-2021-314,PRJ-2021-314-SOV-01,1,General Conditions & Project Management,412200,412200,100.0,0.0,12,2022-01-01,Complete (100%),False
PRJ-2021-254,PRJ-2021-254-SOV-02,2,Submittals & Engineering,197400,197400,100.0,0.0,12,2022-01-21,Complete (100%),False
PRJ-2020-233,PRJ-2020-233-SOV-02,2,Submittals & Engineering,90600,90600,100.0,0.0,12,2021-01-15,Complete (100%),False
PRJ-2018-044,PRJ-2018-044-SOV-02,2,Submittals & Engineering,197700,197700,100.0,0.0,12,2018-12-30,Complete (100%),False
PRJ-2020-230,PRJ-2020-230-SOV-12,12,Insulation,393700,382900,97.3,10800.0,12,2021-02-02,Near complete (75–99%),False
PRJ-2020-230,PRJ-2020-230-SOV-03,3,Ductwork - Fabrication,768300,764900,99.6,3400.0,12,2021-02-02,Near complete (75–99%),False
PRJ-2020-230,PRJ-2020-230-SOV-04,4,Ductwork - Installation,685000,682000,99.6,3000.0,12,2021-02-02,Near complete (75–99%),False
PRJ-2020-230,PRJ-2020-230-SOV-05,5,Piping - Hydronic Systems,560000,559600,99.9,400.0,12,2021-02-02,Near complete (75–99%),False
PRJ-2020-230,PRJ-2020-230-SOV-06,6,Piping - Refrigerant,323200,322300,99.7,900.0,12,2021-02-02,Near complete (75–99%),False
PRJ-2020-230,PRJ-2020-230-SOV-07,7,Equipment - RTUs/AHUs,1125600,1124100,99.9,1500.0,12,2021-02-02,Near complete (75–99%),False
PRJ-2020-230,PRJ-2020-230-SOV-08,8,Equipment - Chillers/Boilers,595300,592500,99.5,2800.0,12,2021-02-02,Near complete (75–99%),False
PRJ-2020-230,PRJ-2020-230-SOV-09,9,Equipment - Terminal Units (VAV/FCU),474700,474100,99.9,600.0,12,2021-02-02,Near complete (75–99%),False
PRJ-2020-230,PRJ-2020-230-SOV-10,10,Controls - DDC/BAS Installation,502900,488600,97.2,14300.0,12,2021-02-02,Near complete (75–99%),False
PRJ-2020-230,PRJ-2020-230-SOV-11,11,Controls - Programming & Commissioning,316400,308700,97.6,7700.0,12,2021-02-02,Near complete (75–99%),False
PRJ-2020-230,PRJ-2020-230-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",249400,244100,97.9,5300.0,12,2021-02-02,Near complete (75–99%),False
PRJ-2020-230,PRJ-2020-230-SOV-14,14,Startup & Commissioning Support,138700,135400,97.6,3300.0,12,2021-02-02,Near complete (75–99%),False
PRJ-2020-230,PRJ-2020-230-SOV-15,15,Closeout Documentation & Training,77300,75300,97.4,2000.0,12,2021-02-02,Near complete (75–99%),False
PRJ-2018-041,PRJ-2018-041-SOV-01,1,General Conditions & Project Management,2626700,2626700,100.0,0.0,12,2019-01-06,Complete (100%),False
PRJ-2022-331,PRJ-2022-331-SOV-02,2,Submittals & Engineering,1212600,1212600,100.0,0.0,12,2023-01-14,Complete (100%),False
PRJ-2019-115,PRJ-2019-115-SOV-02,2,Submittals & Engineering,885600,885600,100.0,0.0,12,2020-02-19,Complete (100%),False
PRJ-2019-115,PRJ-2019-115-SOV-01,1,General Conditions & Project Management,1886100,1886100,100.0,0.0,12,2020-02-19,Complete (100%),False
PRJ-2018-042,PRJ-2018-042-SOV-02,2,Submittals & Engineering,543500,543500,100.0,0.0,12,2019-01-17,Complete (100%),False
PRJ-2018-042,PRJ-2018-042-SOV-01,1,General Conditions & Project Management,1000000,1000000,100.0,0.0,12,2019-01-17,Complete (100%),False
PRJ-2022-324,PRJ-2022-324-SOV-02,2,Submittals & Engineering,205200,205200,100.0,0.0,12,2022-12-22,Complete (100%),False
PRJ-2022-321,PRJ-2022-321-SOV-02,2,Submittals & Engineering,717200,717200,100.0,0.0,12,2023-02-01,Complete (100%),False
PRJ-2022-321,PRJ-2022-321-SOV-01,1,General Conditions & Project Management,2088500,2088500,100.0,0.0,12,2023-02-01,Complete (100%),False
PRJ-2019-110,PRJ-2019-110-SOV-04,4,Ductwork - Installation,460300,459800,99.9,500.0,12,2020-02-10,Near complete (75–99%),False
PRJ-2019-110,PRJ-2019-110-SOV-03,3,Ductwork - Fabrication,393200,391700,99.6,1500.0,12,2020-02-10,Near complete (75–99%),False
PRJ-2019-110,PRJ-2019-110-SOV-06,6,Piping - Refrigerant,178000,177600,99.8,400.0,12,2020-02-10,Near complete (75–99%),False
PRJ-2020-239,PRJ-2020-239-SOV-02,2,Submittals & Engineering,522800,522800,100.0,0.0,12,2021-02-01,Complete (100%),False
PRJ-2019-110,PRJ-2019-110-SOV-05,5,Piping - Hydronic Systems,305700,305000,99.8,700.0,12,2020-02-10,Near complete (75–99%),False
PRJ-2019-110,PRJ-2019-110-SOV-07,7,Equipment - RTUs/AHUs,546600,545700,99.8,900.0,12,2020-02-10,Near complete (75–99%),False
PRJ-2019-110,PRJ-2019-110-SOV-08,8,Equipment - Chillers/Boilers,480600,479900,99.9,700.0,12,2020-02-10,Near complete (75–99%),False
PRJ-2019-110,PRJ-2019-110-SOV-15,15,Closeout Documentation & Training,36100,35200,97.5,900.0,12,2020-02-10,Near complete (75–99%),False
PRJ-2019-110,PRJ-2019-110-SOV-14,14,Startup & Commissioning Support,89800,87700,97.7,2100.0,12,2020-02-10,Near complete (75–99%),False
PRJ-2019-110,PRJ-2019-110-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",78100,76300,97.7,1800.0,12,2020-02-10,Near complete (75–99%),False
PRJ-2019-110,PRJ-2019-110-SOV-12,12,Insulation,163900,159600,97.4,4300.0,12,2020-02-10,Near complete (75–99%),False
PRJ-2019-110,PRJ-2019-110-SOV-11,11,Controls - Programming & Commissioning,117800,115000,97.6,2800.0,12,2020-02-10,Near complete (75–99%),False
PRJ-2019-110,PRJ-2019-110-SOV-10,10,Controls - DDC/BAS Installation,327500,319500,97.6,8000.0,12,2020-02-10,Near complete (75–99%),False
PRJ-2019-110,PRJ-2019-110-SOV-09,9,Equipment - Terminal Units (VAV/FCU),332600,332200,99.9,400.0,12,2020-02-10,Near complete (75–99%),False
PRJ-2018-046,PRJ-2018-046-SOV-11,11,Controls - Programming & Commissioning,284100,277100,97.5,7000.0,12,2018-12-27,Near complete (75–99%),False
PRJ-2018-046,PRJ-2018-046-SOV-12,12,Insulation,353800,345600,97.7,8200.0,12,2018-12-27,Near complete (75–99%),False
PRJ-2018-046,PRJ-2018-046-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",131800,128600,97.6,3200.0,12,2018-12-27,Near complete (75–99%),False
PRJ-2018-046,PRJ-2018-046-SOV-14,14,Startup & Commissioning Support,148700,145400,97.8,3300.0,12,2018-12-27,Near complete (75–99%),False
PRJ-2018-046,PRJ-2018-046-SOV-15,15,Closeout Documentation & Training,108600,105700,97.3,2900.0,12,2018-12-27,Near complete (75–99%),False
PRJ-2019-109,PRJ-2019-109-SOV-02,2,Submittals & Engineering,318900,318900,100.0,0.0,12,2020-02-23,Complete (100%),False
PRJ-2018-046,PRJ-2018-046-SOV-03,3,Ductwork - Fabrication,538600,537900,99.9,700.0,12,2018-12-27,Near complete (75–99%),False
PRJ-2018-046,PRJ-2018-046-SOV-04,4,Ductwork - Installation,824600,820600,99.5,4000.0,12,2018-12-27,Near complete (75–99%),False
PRJ-2018-046,PRJ-2018-046-SOV-05,5,Piping - Hydronic Systems,654200,652500,99.7,1700.0,12,2018-12-27,Near complete (75–99%),False
PRJ-2018-046,PRJ-2018-046-SOV-06,6,Piping - Refrigerant,378300,377000,99.7,1300.0,12,2018-12-27,Near complete (75–99%),False
PRJ-2018-046,PRJ-2018-046-SOV-07,7,Equipment - RTUs/AHUs,995300,990800,99.5,4500.0,12,2018-12-27,Near complete (75–99%),False
PRJ-2018-046,PRJ-2018-046-SOV-08,8,Equipment - Chillers/Boilers,823300,820200,99.6,3100.0,12,2018-12-27,Near complete (75–99%),False
PRJ-2018-046,PRJ-2018-046-SOV-09,9,Equipment - Terminal Units (VAV/FCU),396000,395100,99.8,900.0,12,2018-12-27,Near complete (75–99%),False
PRJ-2018-046,PRJ-2018-046-SOV-10,10,Controls - DDC/BAS Installation,423300,412900,97.5,10400.0,12,2018-12-27,Near complete (75–99%),False
PRJ-2018-071,PRJ-2018-071-SOV-01,1,General Conditions & Project Management,2376500,2376500,100.0,0.0,12,2019-02-14,Complete (100%),False
PRJ-2021-278,PRJ-2021-278-SOV-01,1,General Conditions & Project Management,413100,413100,100.0,0.0,12,2022-01-16,Complete (100%),False
PRJ-2021-278,PRJ-2021-278-SOV-02,2,Submittals & Engineering,221300,221300,100.0,0.0,12,2022-01-16,Complete (100%),False
PRJ-2021-279,PRJ-2021-279-SOV-01,1,General Conditions & Project Management,522700,522700,100.0,0.0,12,2022-02-09,Complete (100%),False
PRJ-2019-086,PRJ-2019-086-SOV-02,2,Submittals & Engineering,455300,455300,100.0,0.0,12,2020-02-21,Complete (100%),False
PRJ-2019-086,PRJ-2019-086-SOV-01,1,General Conditions & Project Management,1074700,1074700,100.0,0.0,12,2020-02-21,Complete (100%),False
PRJ-2018-069,PRJ-2018-069-SOV-01,1,General Conditions & Project Management,1125200,1125200,100.0,0.0,12,2019-01-20,Complete (100%),False
PRJ-2018-069,PRJ-2018-069-SOV-02,2,Submittals & Engineering,509100,509100,100.0,0.0,12,2019-01-20,Complete (100%),False
PRJ-2018-070,PRJ-2018-070-SOV-01,1,General Conditions & Project Management,888100,888100,100.0,0.0,12,2019-02-27,Complete (100%),False
PRJ-2018-070,PRJ-2018-070-SOV-02,2,Submittals & Engineering,463700,463700,100.0,0.0,12,2019-02-27,Complete (100%),False
PRJ-2019-085,PRJ-2019-085-SOV-02,2,Submittals & Engineering,239100,239100,100.0,0.0,12,2020-03-15,Complete (100%),False
