project_id,application_number,total_billed_this_app,cumulative_billed,lines_count,retention_held,net_payment_due
PRJ-2021-315,7,209800,1824300,15,182430.0,1641870.0
PRJ-2021-315,8,218900,2043200,15,204320.0,1838880.0
PRJ-2021-315,9,204400,2247600,15,224760.0,2022840.0
PRJ-2021-315,10,209500,2457100,15,245710.0,2211390.0
PRJ-2021-315,11,211700,2668800,15,266880.0,2401920.0
PRJ-2021-315,12,214400,2883200,15,288320.0,2594880.0
PRJ-2021-315,13,202900,3086100,15,308610.0,2777490.0
PRJ-2021-315,14,206400,3292500,15,329250.0,2963250.0
PRJ-2021-315,15,220700,3513200,15,351320.0,3161880.0
PRJ-2021-315,16,204000,3717200,15,371720.0,3345480.0
PRJ-2021-315,17,214600,3931800,15,393180.0,3538620.0
PRJ-2021-315,18,206700,4138500,15,413850.0,3724650.0
PRJ-2021-315,19,195900,4334400,15,433440.0,3900960.0
PRJ-2021-315,20,190100,4524500,15,452450.0,4072050.0
PRJ-2021-315,21,188900,4228600,13,422860.0,3805740.0
PRJ-2021-315,22,185700,4414300,13,441430.0,3972870.0
PRJ-2021-315,23,184100,4598400,13,459840.0,4138560.0
PRJ-2021-315,24,189700,4788100,13,478810.0,4309290.0
PRJ-2021-315,27,34900,4823000,13,482300.0,4340700.0
PRJ-2021-315,28,60500,4883500,13,488350.0,4395150.0
PRJ-2021-315,29,61700,4945200,13,494520.0,4450680.0
PRJ-2021-316,2,2515700,2515700,9,251570.0,2264130.0
PRJ-2021-316,3,2980900,5496600,12,549660.0,4946940.0
PRJ-2021-316,4,3189500,8686100,15,868610.0,7817490.0
PRJ-2021-316,5,1948300,10634400,15,1063440.0,9570960.0
PRJ-2021-316,6,1869700,12504100,15,1250410.0,11253690.0
PRJ-2021-316,7,1926900,14431000,15,1443100.0,12987900.0
PRJ-2021-316,8,1726200,16157200,15,1615720.0,14541480.0
PRJ-2021-316,9,1881000,18038200,15,1803820.0,16234380.0
PRJ-2021-316,10,1856700,19894900,15,1989490.0,17905410.0
PRJ-2021-316,11,1864100,21759000,15,2175900.0,19583100.0
PRJ-2021-316,12,1856400,23615400,15,2361540.0,21253860.0
PRJ-2021-316,13,1866400,25481800,15,2548180.0,22933620.0
PRJ-2021-316,14,1602100,27083900,15,2708390.0,24375510.0
PRJ-2021-316,15,1638500,28722400,15,2872240.0,25850160.0
PRJ-2021-316,16,1637800,27991200,14,2799120.0,25192080.0
PRJ-2021-316,17,1629800,28869900,13,2886990.0,25982910.0
PRJ-2021-316,20,341600,29211500,13,2921150.0,26290350.0
PRJ-2021-317,2,814100,814100,12,81410.0,732690.0
PRJ-2021-317,3,638500,1452600,15,145260.0,1307340.0
PRJ-2021-317,4,568300,2020900,15,202090.0,1818810.0
PRJ-2021-317,5,536500,2557400,15,255740.0,2301660.0
PRJ-2021-317,6,542000,3099400,15,309940.0,2789460.0
PRJ-2021-317,7,309700,3409100,15,340910.0,3068190.0
PRJ-2021-317,8,173100,3316000,14,331600.0,2984400.0
PRJ-2021-318,2,209900,209900,9,20990.0,188910.0
PRJ-2021-318,3,251400,461300,12,46130.0,415170.0
PRJ-2021-318,4,233300,694600,15,69460.0,625140.0
PRJ-2021-318,5,153100,847700,15,84770.0,762930.0
PRJ-2021-318,6,148500,996200,15,99620.0,896580.0
PRJ-2021-318,7,150900,1147100,15,114710.0,1032390.0
PRJ-2021-318,8,154800,1301900,15,130190.0,1171710.0
PRJ-2021-318,9,148600,1450500,15,145050.0,1305450.0
PRJ-2021-318,10,154600,1605100,15,160510.0,1444590.0
PRJ-2021-318,11,148600,1753700,15,175370.0,1578330.0
PRJ-2021-318,12,140300,1894000,15,189400.0,1704600.0
PRJ-2021-318,13,132900,2026900,15,202690.0,1824210.0
PRJ-2021-318,14,129300,2156200,15,215620.0,1940580.0
PRJ-2021-318,15,137100,2063800,13,206380.0,1857420.0
PRJ-2021-318,17,21900,2085700,13,208570.0,1877130.0
PRJ-2021-318,18,42900,2128600,13,212860.0,1915740.0
PRJ-2021-319,2,832100,832100,9,83210.0,748890.0
PRJ-2021-319,3,1005000,1837100,12,183710.0,1653390.0
PRJ-2021-319,4,737000,2574100,15,257410.0,2316690.0
PRJ-2021-319,5,589300,3163400,15,316340.0,2847060.0
PRJ-2021-319,6,577500,3740900,15,374090.0,3366810.0
PRJ-2021-319,7,590900,4331800,15,433180.0,3898620.0
PRJ-2021-319,8,565800,4897600,15,489760.0,4407840.0
PRJ-2021-319,9,595200,5492800,15,549280.0,4943520.0
PRJ-2021-319,10,581900,6074700,15,607470.0,5467230.0
PRJ-2021-319,11,524600,6599300,15,659930.0,5939370.0
PRJ-2021-319,12,524300,7123600,15,712360.0,6411240.0
PRJ-2021-319,13,502200,7466900,14,746690.0,6720210.0
PRJ-2021-319,14,76800,6910500,13,691050.0,6219450.0
PRJ-2021-319,15,165500,7076000,13,707600.0,6368400.0
PRJ-2021-319,16,166900,7242900,13,724290.0,6518610.0
PRJ-2021-320,2,1244500,1244500,9,124450.0,1120050.0
PRJ-2021-320,3,1295700,2540200,9,254020.0,2286180.0
PRJ-2021-320,4,1564100,4104300,12,410430.0,3693870.0
PRJ-2021-320,5,1581800,5686100,12,568610.0,5117490.0
PRJ-2021-320,6,1073300,6759400,15,675940.0,6083460.0
PRJ-2021-320,7,898500,7657900,15,765790.0,6892110.0
PRJ-2021-320,8,903900,8561800,15,856180.0,7705620.0
PRJ-2021-320,9,867100,9428900,15,942890.0,8486010.0
PRJ-2021-320,10,883200,10312100,15,1031210.0,9280890.0
PRJ-2021-320,11,867800,11179900,15,1117990.0,10061910.0
PRJ-2021-320,12,877900,12057800,15,1205780.0,10852020.0
PRJ-2021-320,13,890900,12948700,15,1294870.0,11653830.0
PRJ-2021-320,14,875900,13824600,15,1382460.0,12442140.0
PRJ-2021-320,15,898000,14722600,15,1472260.0,13250340.0
PRJ-2021-320,16,854900,15577500,15,1557750.0,14019750.0
PRJ-2021-320,17,875300,16452800,15,1645280.0,14807520.0
PRJ-2021-320,18,908200,17361000,15,1736100.0,15624900.0
PRJ-2021-320,19,798600,18159600,15,1815960.0,16343640.0
PRJ-2021-320,20,780800,18940400,15,1894040.0,17046360.0
PRJ-2021-320,21,757100,17317400,13,1731740.0,15585660.0
PRJ-2021-320,22,753800,18071200,13,1807120.0,16264080.0
PRJ-2021-320,23,785100,18856300,13,1885630.0,16970670.0
PRJ-2021-320,24,770900,19627200,13,1962720.0,17664480.0
PRJ-2021-320,27,146100,19773300,13,1977330.0,17795970.0
PRJ-2021-320,28,249400,20022700,13,2002270.0,18020430.0
PRJ-2021-320,29,251900,20274600,13,2027460.0,18247140.0
PRJ-2022-321,2,2959500,2959500,9,295950.0,2663550.0
PRJ-2022-321,3,3763200,6722700,12,672270.0,6050430.0
PRJ-2022-321,4,2271200,8993900,15,899390.0,8094510.0
PRJ-2022-321,5,2185400,11179300,15,1117930.0,10061370.0
PRJ-2022-321,6,2070200,13249500,15,1324950.0,11924550.0
PRJ-2022-321,7,2078100,15327600,15,1532760.0,13794840.0
PRJ-2022-321,8,2159500,17487100,15,1748710.0,15738390.0
PRJ-2022-321,9,2109000,19596100,15,1959610.0,17636490.0
PRJ-2022-321,10,2033400,21629500,15,2162950.0,19466550.0
PRJ-2022-321,11,1856600,23486100,15,2348610.0,21137490.0
PRJ-2022-321,12,1840500,25326600,15,2532660.0,22793940.0
PRJ-2022-321,13,533800,23054700,13,2305470.0,20749230.0
PRJ-2022-321,14,602000,23656700,13,2365670.0,21291030.0
PRJ-2022-321,15,617300,24274000,13,2427400.0,21846600.0
PRJ-2022-322,2,254300,254300,9,25430.0,228870.0
PRJ-2022-322,3,264500,518800,12,51880.0,466920.0
PRJ-2022-322,4,325500,844300,12,84430.0,759870.0
PRJ-2022-322,5,322100,1166400,15,116640.0,1049760.0
PRJ-2022-322,6,190400,1356800,15,135680.0,1221120.0
PRJ-2022-322,7,183800,1540600,15,154060.0,1386540.0
PRJ-2022-322,8,182000,1722600,15,172260.0,1550340.0
PRJ-2022-322,9,178300,1900900,15,190090.0,1710810.0
PRJ-2022-322,10,181800,2082700,15,208270.0,1874430.0
PRJ-2022-322,11,183000,2265700,15,226570.0,2039130.0
PRJ-2022-322,12,185400,2451100,15,245110.0,2205990.0
PRJ-2022-322,13,182100,2633200,15,263320.0,2369880.0
PRJ-2022-322,14,175300,2808500,15,280850.0,2527650.0
PRJ-2022-322,15,185900,2994400,15,299440.0,2694960.0
PRJ-2022-322,16,177700,3172100,15,317210.0,2854890.0
PRJ-2022-322,17,182300,3354400,15,335440.0,3018960.0
PRJ-2022-322,18,164000,3518400,15,351840.0,3166560.0
PRJ-2022-322,19,161100,3679500,15,367950.0,3311550.0
PRJ-2022-322,20,162700,3424800,13,342480.0,3082320.0
PRJ-2022-322,21,157300,3582100,13,358210.0,3223890.0
PRJ-2022-322,22,157300,3739400,13,373940.0,3365460.0
PRJ-2022-322,23,165400,3904800,13,390480.0,3514320.0
PRJ-2022-322,27,24500,3929300,13,392930.0,3536370.0
PRJ-2022-323,2,1066800,1066800,12,106680.0,960120.0
PRJ-2022-323,3,1012600,2079400,15,207940.0,1871460.0
PRJ-2022-323,4,730400,2809800,15,280980.0,2528820.0
PRJ-2022-323,5,690200,3500000,15,350000.0,3150000.0
PRJ-2022-323,6,723700,4223700,15,422370.0,3801330.0
PRJ-2022-323,7,692500,4916200,15,491620.0,4424580.0
PRJ-2022-323,8,645000,5561200,15,556120.0,5005080.0
PRJ-2022-323,9,633700,6194900,15,619490.0,5575410.0
PRJ-2022-323,10,123200,5837400,14,583740.0,5253660.0
PRJ-2022-323,11,200300,5826000,13,582600.0,5243400.0
PRJ-2022-324,2,496800,496800,9,49680.0,447120.0
PRJ-2022-324,3,623400,1120200,12,112020.0,1008180.0
PRJ-2022-324,4,488400,1608600,15,160860.0,1447740.0
PRJ-2022-324,5,375300,1983900,15,198390.0,1785510.0
PRJ-2022-324,6,364300,2348200,15,234820.0,2113380.0
PRJ-2022-324,7,368300,2716500,15,271650.0,2444850.0
PRJ-2022-324,8,364200,3080700,15,308070.0,2772630.0
PRJ-2022-324,9,359100,3439800,15,343980.0,3095820.0
PRJ-2022-324,10,372200,3812000,15,381200.0,3430800.0
PRJ-2022-324,11,356000,4168000,15,416800.0,3751200.0
PRJ-2022-324,12,320000,4488000,15,448800.0,4039200.0
PRJ-2022-324,13,328300,4611100,14,461110.0,4149990.0
PRJ-2022-324,14,319500,4557500,13,455750.0,4101750.0
PRJ-2022-324,15,3500,2211400,6,221140.0,1990260.0
PRJ-2022-324,16,92800,4653800,13,465380.0,4188420.0
PRJ-2022-324,17,101400,4755200,13,475520.0,4279680.0
PRJ-2022-325,2,321000,321000,9,32100.0,288900.0
PRJ-2022-325,3,357400,678400,12,67840.0,610560.0
PRJ-2022-325,4,418800,1097200,12,109720.0,987480.0
PRJ-2022-325,5,266500,1363700,15,136370.0,1227330.0
PRJ-2022-325,6,225500,1589200,15,158920.0,1430280.0
PRJ-2022-325,7,224300,1813500,15,181350.0,1632150.0
PRJ-2022-325,8,223800,2037300,15,203730.0,1833570.0
PRJ-2022-325,9,221600,2258900,15,225890.0,2033010.0
PRJ-2022-325,10,233900,2492800,15,249280.0,2243520.0
PRJ-2022-325,11,220800,2713600,15,271360.0,2442240.0
PRJ-2022-325,12,230600,2944200,15,294420.0,2649780.0
PRJ-2022-325,13,219300,3163500,15,316350.0,2847150.0
PRJ-2022-325,14,228800,3392300,15,339230.0,3053070.0
PRJ-2022-325,15,202800,3595100,15,359510.0,3235590.0
PRJ-2022-325,16,200600,3359800,13,335980.0,3023820.0
PRJ-2022-325,17,199000,3558800,13,355880.0,3202920.0
PRJ-2022-325,18,199800,3758600,13,375860.0,3382740.0
PRJ-2022-325,20,44700,3803300,13,380330.0,3422970.0
PRJ-2022-325,21,65100,3868400,13,386840.0,3481560.0
PRJ-2022-325,22,64400,3932800,13,393280.0,3539520.0
PRJ-2022-326,2,378600,378600,9,37860.0,340740.0
PRJ-2022-326,3,468100,846700,12,84670.0,762030.0
PRJ-2022-326,4,460300,1307000,15,130700.0,1176300.0
PRJ-2022-326,5,303100,1610100,15,161010.0,1449090.0
PRJ-2022-326,6,292400,1902500,15,190250.0,1712250.0
PRJ-2022-326,7,277200,2179700,15,217970.0,1961730.0
PRJ-2022-326,8,284200,2463900,15,246390.0,2217510.0
PRJ-2022-326,9,285500,2749400,15,274940.0,2474460.0
PRJ-2022-326,10,292900,3042300,15,304230.0,2738070.0
PRJ-2022-326,11,287000,3329300,15,332930.0,2996370.0
PRJ-2022-326,12,285300,3614600,15,361460.0,3253140.0
PRJ-2022-326,13,256100,3870700,15,387070.0,3483630.0
PRJ-2022-326,14,256700,4127400,15,412740.0,3714660.0
PRJ-2022-326,15,253700,3907200,13,390720.0,3516480.0
PRJ-2022-326,16,251700,4158900,13,415890.0,3743010.0
PRJ-2022-326,18,9100,2970300,9,297030.0,2673270.0
PRJ-2022-326,19,77500,4245500,13,424550.0,3820950.0
PRJ-2022-327,2,1605600,1605600,9,160560.0,1445040.0
PRJ-2022-327,3,1629700,3235300,9,323530.0,2911770.0
PRJ-2022-327,4,2095700,5331000,12,533100.0,4797900.0
PRJ-2022-327,5,2145700,7476700,12,747670.0,6729030.0
PRJ-2022-327,6,1301200,8777900,15,877790.0,7900110.0
PRJ-2022-327,7,1194700,9972600,15,997260.0,8975340.0
PRJ-2022-327,8,1212800,11185400,15,1118540.0,10066860.0
PRJ-2022-327,9,1163000,12348400,15,1234840.0,11113560.0
PRJ-2022-327,10,1197700,13546100,15,1354610.0,12191490.0
PRJ-2022-327,11,1176800,14722900,15,1472290.0,13250610.0
PRJ-2022-327,12,1198800,15921700,15,1592170.0,14329530.0
PRJ-2022-327,13,1191900,17113600,15,1711360.0,15402240.0
PRJ-2022-327,14,1211800,18325400,15,1832540.0,16492860.0
PRJ-2022-327,15,1154000,19479400,15,1947940.0,17531460.0
PRJ-2022-327,16,1177400,20656800,15,2065680.0,18591120.0
PRJ-2022-327,17,1215000,21871800,15,2187180.0,19684620.0
PRJ-2022-327,18,1143000,23014800,15,2301480.0,20713320.0
PRJ-2022-327,19,1056000,24070800,15,2407080.0,21663720.0
PRJ-2022-327,20,1063000,22840100,14,2284010.0,20556090.0
PRJ-2022-327,21,1025300,23299400,13,2329940.0,20969460.0
PRJ-2022-327,22,1080600,24380000,13,2438000.0,21942000.0
PRJ-2022-327,23,1020900,25400900,13,2540090.0,22860810.0
PRJ-2022-327,25,43200,16197500,8,1619750.0,14577750.0
PRJ-2022-327,26,321100,25765200,13,2576520.0,23188680.0
PRJ-2022-327,27,349800,26115000,13,2611500.0,23503500.0
PRJ-2022-327,28,342700,26457700,13,2645770.0,23811930.0
PRJ-2022-328,2,1617700,1617700,9,161770.0,1455930.0
PRJ-2022-328,3,1886200,3503900,12,350390.0,3153510.0
PRJ-2022-328,4,1380900,4884800,15,488480.0,4396320.0
PRJ-2022-328,5,1056600,5941400,15,594140.0,5347260.0
PRJ-2022-328,6,1101200,7042600,15,704260.0,6338340.0
PRJ-2022-328,7,1098100,8140700,15,814070.0,7326630.0
PRJ-2022-328,8,1068000,9208700,15,920870.0,8287830.0
PRJ-2022-328,9,1079500,10288200,15,1028820.0,9259380.0
PRJ-2022-328,10,1112600,11400800,15,1140080.0,10260720.0
PRJ-2022-328,11,964600,12365400,15,1236540.0,11128860.0
PRJ-2022-328,12,922400,13287800,15,1328780.0,11959020.0
PRJ-2022-328,13,974000,14261800,15,1426180.0,12835620.0
PRJ-2022-328,14,122400,12741300,13,1274130.0,11467170.0
PRJ-2022-328,15,292000,13033300,13,1303330.0,11729970.0
PRJ-2022-328,16,308500,13341800,13,1334180.0,12007620.0
PRJ-2022-329,2,1817200,1817200,9,181720.0,1635480.0
PRJ-2022-329,3,2112400,3929600,12,392960.0,3536640.0
PRJ-2022-329,4,2177300,6106900,15,610690.0,5496210.0
PRJ-2022-329,5,1376900,7483800,15,748380.0,6735420.0
PRJ-2022-329,6,1262400,8746200,15,874620.0,7871580.0
PRJ-2022-329,7,1321200,10067400,15,1006740.0,9060660.0
PRJ-2022-329,8,1270600,11338000,15,1133800.0,10204200.0
PRJ-2022-329,9,1266500,12604500,15,1260450.0,11344050.0
PRJ-2022-329,10,1281000,13885500,15,1388550.0,12496950.0
PRJ-2022-329,11,1227800,15113300,15,1511330.0,13601970.0
PRJ-2022-329,12,1319300,16432600,15,1643260.0,14789340.0
PRJ-2022-329,13,1246600,17679200,15,1767920.0,15911280.0
PRJ-2022-329,14,1186200,18865400,15,1886540.0,16978860.0
PRJ-2022-329,15,1122200,19987600,15,1998760.0,17988840.0
PRJ-2022-329,16,1147200,19007900,13,1900790.0,17107110.0
PRJ-2022-329,17,1122000,20129900,13,2012990.0,18116910.0
PRJ-2022-329,20,232900,20362800,13,2036280.0,18326520.0
PRJ-2022-330,2,758300,758300,12,75830.0,682470.0
PRJ-2022-330,3,622900,1381200,15,138120.0,1243080.0
PRJ-2022-330,4,520000,1901200,15,190120.0,1711080.0
PRJ-2022-330,5,504500,2405700,15,240570.0,2165130.0
PRJ-2022-330,6,508100,2913800,15,291380.0,2622420.0
PRJ-2022-330,7,471700,3060900,13,306090.0,2754810.0
PRJ-2022-330,8,231500,3292400,13,329240.0,2963160.0
PRJ-2022-330,9,159600,3452000,13,345200.0,3106800.0
PRJ-2022-331,2,4472600,4472600,9,447260.0,4025340.0
PRJ-2022-331,3,5657000,10129600,12,1012960.0,9116640.0
PRJ-2022-331,4,3611400,13741000,15,1374100.0,12366900.0
PRJ-2022-331,5,3308200,17049200,15,1704920.0,15344280.0
PRJ-2022-331,6,3234800,20284000,15,2028400.0,18255600.0
PRJ-2022-331,7,3094300,23378300,15,2337830.0,21040470.0
PRJ-2022-331,8,3256200,26634500,15,2663450.0,23971050.0
PRJ-2022-331,9,3186000,29820500,15,2982050.0,26838450.0
PRJ-2022-331,10,3125800,32946300,15,3294630.0,29651670.0
PRJ-2022-331,11,2851700,35798000,15,3579800.0,32218200.0
PRJ-2022-331,12,2788700,35589300,14,3558930.0,32030370.0
PRJ-2022-331,13,820400,35197100,13,3519710.0,31677390.0
PRJ-2022-331,14,917400,36114500,13,3611450.0,32503050.0
PRJ-2022-331,15,975300,37089800,13,3708980.0,33380820.0
PRJ-2022-332,2,848800,848800,9,84880.0,763920.0
PRJ-2022-332,3,966500,1815300,12,181530.0,1633770.0
PRJ-2022-332,4,1086300,2901600,12,290160.0,2611440.0
PRJ-2022-332,5,668700,3570300,15,357030.0,3213270.0
PRJ-2022-332,6,614700,4185000,15,418500.0,3766500.0
PRJ-2022-332,7,603300,4788300,15,478830.0,4309470.0
PRJ-2022-332,8,619600,5407900,15,540790.0,4867110.0
PRJ-2022-332,9,604200,6012100,15,601210.0,5410890.0
PRJ-2022-332,10,607800,6619900,15,661990.0,5957910.0
PRJ-2022-332,11,615200,7235100,15,723510.0,6511590.0
PRJ-2022-332,12,606100,7841200,15,784120.0,7057080.0
PRJ-2022-332,13,591500,8432700,15,843270.0,7589430.0
PRJ-2022-332,14,578200,9010900,15,901090.0,8109810.0
PRJ-2022-332,15,519500,9530400,15,953040.0,8577360.0
PRJ-2022-332,16,536200,8822700,13,882270.0,7940430.0
PRJ-2022-332,17,529000,9351700,13,935170.0,8416530.0
PRJ-2022-332,18,36500,9388200,13,938820.0,8449380.0
PRJ-2022-332,19,166900,9555100,13,955510.0,8599590.0
PRJ-2022-332,20,171500,9726600,13,972660.0,8753940.0
PRJ-2022-332,21,174600,9901200,13,990120.0,8911080.0
PRJ-2022-333,2,978900,978900,9,97890.0,881010.0
PRJ-2022-333,3,1111200,2090100,12,209010.0,1881090.0
PRJ-2022-333,4,1347900,3438000,12,343800.0,3094200.0
PRJ-2022-333,5,775700,4213700,15,421370.0,3792330.0
PRJ-2022-333,6,725100,4938800,15,493880.0,4444920.0
PRJ-2022-333,7,746500,5685300,15,568530.0,5116770.0
PRJ-2022-333,8,750600,6435900,15,643590.0,5792310.0
PRJ-2022-333,9,716100,7152000,15,715200.0,6436800.0
PRJ-2022-333,10,730600,7882600,15,788260.0,7094340.0
PRJ-2022-333,11,752200,8634800,15,863480.0,7771320.0
PRJ-2022-333,12,719500,9354300,15,935430.0,8418870.0
PRJ-2022-333,13,742600,10096900,15,1009690.0,9087210.0
PRJ-2022-333,14,715000,10811900,15,1081190.0,9730710.0
PRJ-2022-333,15,641100,11453000,15,1145300.0,10307700.0
PRJ-2022-333,16,650500,11262500,14,1126250.0,10136250.0
PRJ-2022-333,17,676900,11646500,13,1164650.0,10481850.0
PRJ-2022-333,18,44500,11187500,12,1118750.0,10068750.0
PRJ-2022-333,19,204100,11895100,13,1189510.0,10705590.0
PRJ-2022-333,20,216200,12111300,13,1211130.0,10900170.0
PRJ-2022-333,21,216300,12327600,13,1232760.0,11094840.0
PRJ-2022-334,2,1186400,1186400,9,118640.0,1067760.0
PRJ-2022-334,3,1414300,2600700,12,260070.0,2340630.0
PRJ-2022-334,4,1539600,4140300,12,414030.0,3726270.0
PRJ-2022-334,5,1023300,5163600,15,516360.0,4647240.0
PRJ-2022-334,6,886700,6050300,15,605030.0,5445270.0
PRJ-2022-334,7,855600,6905900,15,690590.0,6215310.0
PRJ-2022-334,8,892600,7798500,15,779850.0,7018650.0
PRJ-2022-334,9,859300,8657800,15,865780.0,7792020.0
PRJ-2022-334,10,862400,9520200,15,952020.0,8568180.0
PRJ-2022-334,11,871400,10391600,15,1039160.0,9352440.0
PRJ-2022-334,12,881100,11272700,15,1127270.0,10145430.0
PRJ-2022-334,13,858700,12131400,15,1213140.0,10918260.0
PRJ-2022-334,14,876700,13008100,15,1300810.0,11707290.0
PRJ-2022-334,15,775400,13783500,15,1378350.0,12405150.0
PRJ-2022-334,16,763300,14546800,15,1454680.0,13092120.0
PRJ-2022-334,17,815200,13868100,13,1386810.0,12481290.0
PRJ-2022-334,18,766300,14634400,13,1463440.0,13170960.0
PRJ-2022-334,19,400,1249200,1,124920.0,1124280.0
PRJ-2022-334,20,175100,14809900,13,1480990.0,13328910.0
PRJ-2022-334,21,245900,15055800,13,1505580.0,13550220.0
PRJ-2022-334,22,258800,15314600,13,1531460.0,13783140.0
PRJ-2022-335,2,1131400,1131400,9,113140.0,1018260.0
PRJ-2022-335,3,1406500,2537900,12,253790.0,2284110.0
PRJ-2022-335,4,1158000,3695900,15,369590.0,3326310.0
PRJ-2022-335,5,876100,4572000,15,457200.0,4114800.0
PRJ-2022-335,6,829300,5401300,15,540130.0,4861170.0
PRJ-2022-335,7,825700,6227000,15,622700.0,5604300.0
PRJ-2022-335,8,833400,7060400,15,706040.0,6354360.0
PRJ-2022-335,9,821700,7882100,15,788210.0,7093890.0
PRJ-2022-335,10,821900,8704000,15,870400.0,7833600.0
PRJ-2022-335,11,841200,9545200,15,954520.0,8590680.0
PRJ-2022-335,12,765300,10310500,15,1031050.0,9279450.0
PRJ-2022-335,13,741900,10067200,14,1006720.0,9060480.0
PRJ-2022-335,14,736800,10427600,13,1042760.0,9384840.0
PRJ-2022-335,15,716400,11144000,13,1114400.0,10029600.0
PRJ-2022-335,17,127300,11271300,13,1127130.0,10144170.0
PRJ-2022-335,18,234100,11505400,13,1150540.0,10354860.0
PRJ-2022-336,2,2247600,2247600,12,224760.0,2022840.0
PRJ-2022-336,3,2866900,5114500,15,511450.0,4603050.0
PRJ-2022-336,4,1674900,6789400,15,678940.0,6110460.0
PRJ-2022-336,5,1598600,8388000,15,838800.0,7549200.0
PRJ-2022-336,6,1669200,10057200,15,1005720.0,9051480.0
PRJ-2022-336,7,1599500,11656700,15,1165670.0,10491030.0
PRJ-2022-336,8,1676900,13333600,15,1333360.0,12000240.0
PRJ-2022-336,9,1606600,14940200,15,1494020.0,13446180.0
PRJ-2022-336,10,1506400,16446600,15,1644660.0,14801940.0
PRJ-2022-336,11,1503000,17949600,15,1794960.0,16154640.0
PRJ-2022-336,12,1411100,18053000,14,1805300.0,16247700.0
PRJ-2022-336,14,175300,17845300,13,1784530.0,16060770.0
PRJ-2022-337,2,2167000,2167000,9,216700.0,1950300.0
PRJ-2022-337,3,2804600,4971600,12,497160.0,4474440.0
PRJ-2022-337,4,2239800,7211400,15,721140.0,6490260.0
PRJ-2022-337,5,1687700,8899100,15,889910.0,8009190.0
PRJ-2022-337,6,1612200,10511300,15,1051130.0,9460170.0
PRJ-2022-337,7,1616800,12128100,15,1212810.0,10915290.0
PRJ-2022-337,8,1676700,13804800,15,1380480.0,12424320.0
PRJ-2022-337,9,1609000,15413800,15,1541380.0,13872420.0
PRJ-2022-337,10,1600100,17013900,15,1701390.0,15312510.0
PRJ-2022-337,11,1649500,18663400,15,1866340.0,16797060.0
PRJ-2022-337,12,1389100,20052500,15,2005250.0,18047250.0
PRJ-2022-337,13,1431900,19647900,14,1964790.0,17683110.0
PRJ-2022-337,14,1416500,20397400,13,2039740.0,18357660.0
PRJ-2022-337,15,55400,14963900,9,1496390.0,13467510.0
PRJ-2022-337,16,419000,20871800,13,2087180.0,18784620.0
PRJ-2022-337,17,467800,21339600,13,2133960.0,19205640.0
PRJ-2022-338,2,554300,554300,9,55430.0,498870.0
PRJ-2022-338,3,685200,1239500,12,123950.0,1115550.0
PRJ-2022-338,4,613100,1852600,15,185260.0,1667340.0
PRJ-2022-338,5,397400,2250000,15,225000.0,2025000.0
PRJ-2022-338,6,388100,2638100,15,263810.0,2374290.0
PRJ-2022-338,7,406700,3044800,15,304480.0,2740320.0
PRJ-2022-338,8,386000,3430800,15,343080.0,3087720.0
PRJ-2022-338,9,386400,3817200,15,381720.0,3435480.0
PRJ-2022-338,10,384300,4201500,15,420150.0,3781350.0
PRJ-2022-338,11,395600,4597100,15,459710.0,4137390.0
PRJ-2022-338,12,388600,4985700,15,498570.0,4487130.0
PRJ-2022-338,13,354000,5339700,15,533970.0,4805730.0
PRJ-2022-338,14,325300,5665000,15,566500.0,5098500.0
PRJ-2022-338,15,339100,5781600,14,578160.0,5203440.0
PRJ-2022-338,16,334200,5597800,13,559780.0,5038020.0
PRJ-2022-338,18,19900,5185500,10,518550.0,4666950.0
PRJ-2022-338,19,101000,5718700,13,571870.0,5146830.0
PRJ-2022-339,2,1081000,1081000,9,108100.0,972900.0
PRJ-2022-339,3,1099800,2180800,9,218080.0,1962720.0
PRJ-2022-339,4,1302800,3483600,12,348360.0,3135240.0
PRJ-2022-339,5,1334000,4817600,12,481760.0,4335840.0
PRJ-2022-339,6,929100,5746700,15,574670.0,5172030.0
PRJ-2022-339,7,742000,6488700,15,648870.0,5839830.0
PRJ-2022-339,8,730300,7219000,15,721900.0,6497100.0
PRJ-2022-339,9,760300,7979300,15,797930.0,7181370.0
PRJ-2022-339,10,725500,8704800,15,870480.0,7834320.0
PRJ-2022-339,11,741500,9446300,15,944630.0,8501670.0
PRJ-2022-339,12,749400,10195700,15,1019570.0,9176130.0
PRJ-2022-339,13,732900,10928600,15,1092860.0,9835740.0
PRJ-2022-339,14,727400,11656000,15,1165600.0,10490400.0
PRJ-2022-339,15,739800,12395800,15,1239580.0,11156220.0
PRJ-2022-339,16,747900,13143700,15,1314370.0,11829330.0
PRJ-2022-339,17,735900,13879600,15,1387960.0,12491640.0
PRJ-2022-339,18,735300,14614900,15,1461490.0,13153410.0
PRJ-2022-339,19,671800,15286700,15,1528670.0,13758030.0
PRJ-2022-339,20,643400,15930100,15,1593010.0,14337090.0
PRJ-2022-339,21,651300,16581400,15,1658140.0,14923260.0
PRJ-2022-339,22,633300,15128300,13,1512830.0,13615470.0
PRJ-2022-339,23,637000,15765300,13,1576530.0,14188770.0
PRJ-2022-339,24,660900,16426200,13,1642620.0,14783580.0
PRJ-2022-339,27,122000,16548200,13,1654820.0,14893380.0
