project_id,sov_line_id,bac,pct_complete,pct_manually_adjusted,total_actual_cost,actual_labor_cost,actual_material_cost,ot_ratio_pct,cost_variance_usd,earned_value,cpi,eac,vac,cpi_status
PRJ-2022-346,PRJ-2022-346-SOV-10,1965900,97.7,True,1002739.17,227178.02,775561.1499999999,4.87,841760.8300000001,1920684.3,1.915437590814369,1026345.1074718527,939554.8925281473,Efficient
PRJ-2022-346,PRJ-2022-346-SOV-11,950000,97.5,True,619446.5700000001,284802.43,334644.14,6.23,240853.42999999996,926250.0,1.4952863489098016,635329.8153846154,314670.18461538455,Efficient
PRJ-2022-346,PRJ-2022-346-SOV-12,955700,97.5,True,643806.5,216839.75,426966.75,4.7,-85506.5,931807.5,1.4473409324074857,660314.358974359,295385.641025641,Efficient
PRJ-2022-346,PRJ-2022-346-SOV-13,627300,97.8,True,66605.26999999999,66605.26999999999,0.0,5.91,308094.73,613499.4,9.21097384636381,68103.5480572597,559196.4519427402,Efficient
PRJ-2022-346,PRJ-2022-346-SOV-14,565500,97.8,True,63855.73,63855.73,0.0,6.65,479644.27,553059.0,8.661070823244836,65292.15746421269,500207.8425357873,Efficient
PRJ-2022-346,PRJ-2022-346-SOV-15,420100,97.9,False,72282.54999999999,72282.54999999999,0.0,3.92,325217.45,411277.9,5.68986428951386,73833.04392236975,346266.9560776303,Efficient
PRJ-2022-347,PRJ-2022-347-SOV-01,1491200,100.0,False,330126.36,330126.36,0.0,4.39,1331773.64,1491200.0,4.517058256117446,330126.36,1161073.6400000001,Efficient
PRJ-2022-347,PRJ-2022-347-SOV-02,629200,100.0,False,134776.28,134776.28,0.0,4.88,583423.72,629200.0,4.668477272113461,134776.28,494423.72,Efficient
PRJ-2022-347,PRJ-2022-347-SOV-03,2308700,99.6,True,927374.34,148237.36,779136.98,5.26,1146725.66,2299465.2,2.4795436975321103,931098.734939759,1377601.2650602409,Efficient
PRJ-2022-347,PRJ-2022-347-SOV-04,3136300,99.7,False,1418675.68,146345.19999999998,1272330.48,4.44,1777624.32,3126891.1,2.204091565170131,1422944.5135406218,1713355.4864593782,Efficient
PRJ-2022-347,PRJ-2022-347-SOV-05,2825600,99.7,False,874052.8699999999,148367.40999999997,725685.46,6.27,1687047.13,2817123.2,3.223058120042556,876682.9187562687,1948917.0812437313,Efficient
PRJ-2022-347,PRJ-2022-347-SOV-06,1508000,99.8,True,611054.14,92131.46,518922.68,6.54,992945.86,1504984.0,2.462930698742995,612278.6973947895,895721.3026052105,Efficient
PRJ-2022-347,PRJ-2022-347-SOV-07,3984300,99.8,True,3234681.94,76742.09999999999,3157939.84,5.31,-2169981.94,3976331.4,1.229280489938989,3241164.2685370743,743135.7314629257,Efficient
PRJ-2022-347,PRJ-2022-347-SOV-08,2830600,99.7,False,2297742.41,88659.79999999999,2209082.61,6.52,-1858742.41,2822108.2,1.2282091272363294,2304656.379137412,525943.6208625878,Efficient
PRJ-2022-347,PRJ-2022-347-SOV-09,2414700,99.9,True,1962341.26,180649.26,1781692.0,6.13,-1384541.26,2412285.3000000003,1.2292893948527588,1964305.5655655654,450394.43443443463,Efficient
PRJ-2022-347,PRJ-2022-347-SOV-10,1643100,97.6,True,769150.37,77953.5,691196.87,5.51,903049.63,1603665.5999999999,2.084983200359118,788063.9036885246,855036.0963114754,Efficient
PRJ-2022-347,PRJ-2022-347-SOV-11,1093400,97.4,True,518964.41,132953.25,386011.16,5.05,557735.59,1064971.6,2.0521091224733508,532817.6694045174,560582.3305954826,Efficient
PRJ-2022-347,PRJ-2022-347-SOV-12,1169400,97.4,True,488746.07,98277.83,390468.24,8.27,323953.93000000005,1138995.6,2.3304445189707614,501792.67967145785,667607.3203285421,Efficient
PRJ-2022-347,PRJ-2022-347-SOV-13,939900,97.5,True,42159.25,42159.25,0.0,9.4,551040.75,916402.5,21.736688864246872,43240.256410256414,896659.7435897436,Efficient
PRJ-2022-347,PRJ-2022-347-SOV-14,653000,97.6,True,39945.52,39945.52,0.0,8.53,564054.48,637328.0,15.95493061549831,40927.7868852459,612072.2131147541,Efficient
PRJ-2022-347,PRJ-2022-347-SOV-15,448600,97.6,True,24873.38,24873.38,0.0,4.82,470226.62,437833.6,17.602497127451112,25485.02049180328,423114.9795081967,Efficient
PRJ-2022-348,PRJ-2022-348-SOV-01,241300,100.0,False,286046.14,286046.14,0.0,4.85,-45646.13999999996,241300.0,0.8435702016464895,286046.14,-44746.140000000014,At Risk
PRJ-2022-348,PRJ-2022-348-SOV-02,81100,100.0,False,92555.69,92555.69,0.0,5.25,-8955.689999999988,81100.0,0.8762292194029346,92555.69,-11455.690000000002,Watch
PRJ-2022-348,PRJ-2022-348-SOV-03,352300,99.9,True,268340.09,128220.58,140119.51,5.04,105259.91000000005,351947.7,1.311573309824857,268608.6986986987,83691.30130130128,Efficient
PRJ-2022-348,PRJ-2022-348-SOV-04,369400,99.9,True,240767.16,135625.38999999998,105141.77,4.81,114532.84000000004,369030.60000000003,1.5327281345180133,241008.16816816814,128391.83183183186,Efficient
PRJ-2022-348,PRJ-2022-348-SOV-05,273900,99.9,True,210587.22,128462.5,82124.72,5.8,25012.780000000028,273626.10000000003,1.2993480800971684,210798.018018018,63101.98198198201,Efficient
PRJ-2022-348,PRJ-2022-348-SOV-06,177100,99.9,True,122059.23,48448.57,73610.66,4.85,49940.76999999999,176922.90000000002,1.4494839923207776,122181.41141141139,54918.58858858861,Efficient
PRJ-2022-348,PRJ-2022-348-SOV-07,378900,99.9,True,396409.5,77276.31,319133.18999999994,5.72,-304909.49999999994,378521.10000000003,0.9548739371785995,396806.3063063063,-17906.306306306273,Watch
PRJ-2022-348,PRJ-2022-348-SOV-08,399300,99.8,True,407644.32,70175.75,337468.57,5.45,-330244.32,398501.4,0.977571329829887,408461.24248496996,-9161.24248496996,Watch
PRJ-2022-348,PRJ-2022-348-SOV-09,211400,100.0,True,313750.79000000004,136259.16,177491.63,6.05,-266650.79000000004,211400.0,0.673783164020081,313750.79000000004,-102350.79000000004,Critical
PRJ-2022-348,PRJ-2022-348-SOV-10,226000,97.7,True,152482.37,62278.02,90204.35,4.51,65717.63,220802.0,1.448049371215833,156072.02661207778,69927.97338792222,Efficient
PRJ-2022-348,PRJ-2022-348-SOV-11,139800,97.6,True,147634.47,109625.64,38008.83,5.96,-28634.47,136444.8,0.9242069280974828,151264.82581967214,-11464.825819672144,Watch
PRJ-2022-348,PRJ-2022-348-SOV-12,162300,97.5,True,110334.38,67743.23999999999,42591.14,4.1,-11634.37999999999,158242.5,1.4342084488987021,113163.46666666667,49136.533333333326,Efficient
PRJ-2022-348,PRJ-2022-348-SOV-13,63800,98.0,True,25611.17,25611.17,0.0,2.63,13988.830000000002,62524.0,2.4412785515070183,26133.84693877551,37666.15306122449,Efficient
PRJ-2022-348,PRJ-2022-348-SOV-14,77500,97.9,True,26727.32,26727.32,0.0,4.7,60272.68000000001,75872.5,2.838761985863154,27300.633299284982,50199.36670071502,Efficient
PRJ-2022-348,PRJ-2022-348-SOV-15,34900,97.7,False,33525.119999999995,33525.119999999995,0.0,4.52,-4825.119999999995,34097.3,1.0170672021457345,34314.35005117707,585.649948822931,On Track
PRJ-2022-349,PRJ-2022-349-SOV-01,1549800,100.0,False,378437.15,378437.15,0.0,5.07,960762.85,1549800.0,4.095263903134246,378437.15,1171362.85,Efficient
PRJ-2022-349,PRJ-2022-349-SOV-02,796100,100.0,False,123107.38,123107.38,0.0,5.67,622992.62,796100.0,6.466712231224481,123107.38,672992.62,Efficient
PRJ-2022-349,PRJ-2022-349-SOV-03,2324200,99.7,False,907801.81,172398.72,735403.09,6.5,1082498.19,2317227.4,2.552569706817394,910533.4102306921,1413666.589769308,Efficient
PRJ-2022-349,PRJ-2022-349-SOV-04,2670700,99.8,True,1190788.23,154037.28,1036750.95,5.51,1328011.77,2665358.6,2.238314532215355,1193174.5791583166,1477525.4208416834,Efficient
PRJ-2022-349,PRJ-2022-349-SOV-05,2352100,99.9,False,1067716.78,171129.09999999998,896587.68,4.84,1141183.22,2349747.9000000004,2.2007220866192627,1068785.5655655654,1283314.4344344346,Efficient
PRJ-2022-349,PRJ-2022-349-SOV-06,1198900,99.9,True,408012.82,104138.3,303874.52,6.49,664687.1799999999,1197701.1,2.9354496753312804,408421.2412412412,790478.7587587588,Efficient
PRJ-2022-349,PRJ-2022-349-SOV-07,3152200,99.7,False,2623934.68,83636.54999999999,2540298.13,4.44,-1984834.68,3142743.4,1.1977216597480238,2631830.170511535,520369.8294884651,Efficient
PRJ-2022-349,PRJ-2022-349-SOV-08,2599800,99.7,True,2172033.31,84450.84999999999,2087582.46,6.07,-1483933.3099999996,2592000.6,1.193352140626241,2178569.0170511534,421230.98294884665,Efficient
PRJ-2022-349,PRJ-2022-349-SOV-09,1721300,99.9,False,1502796.67,211311.94,1291484.73,5.93,-1164296.67,1719578.7000000002,1.1442524024224783,1504300.9709709708,216999.0290290292,On Track
PRJ-2022-349,PRJ-2022-349-SOV-10,1621700,97.6,False,575818.6,110064.88,465753.72,6.56,1042581.4,1582779.2,2.7487462197296164,589978.0737704918,1031721.9262295082,Efficient
PRJ-2022-349,PRJ-2022-349-SOV-11,906400,97.5,True,387626.08,138993.02,248633.06000000003,4.79,464773.92,883740.0,2.2798775562263507,397565.2102564103,508834.7897435897,Efficient
PRJ-2022-349,PRJ-2022-349-SOV-12,929900,97.4,True,502565.45,97101.03,405464.42,5.34,44934.55000000005,905722.6000000001,1.8021983007387397,515980.95482546196,413919.04517453804,Efficient
PRJ-2022-349,PRJ-2022-349-SOV-13,440200,97.8,True,43401.19,43401.19,0.0,5.76,214298.81,430515.6,9.91944230100603,44377.494887525565,395822.50511247444,Efficient
PRJ-2022-349,PRJ-2022-349-SOV-14,515900,97.6,True,46028.17,46028.17,0.0,2.77,525671.83,503518.39999999997,10.939353009254985,47160.01024590164,468739.98975409835,Efficient
PRJ-2022-349,PRJ-2022-349-SOV-15,205800,97.7,True,36895.5,36895.5,0.0,7.58,176804.5,201066.6,5.449623937878603,37764.07369498465,168035.92630501534,Efficient
PRJ-2022-350,PRJ-2022-350-SOV-01,452000,100.0,False,625225.62,625225.62,0.0,5.54,-232825.62,452000.0,0.722939024795561,625225.62,-173225.62,Critical
PRJ-2022-350,PRJ-2022-350-SOV-02,171900,100.0,False,193345.14,193345.14,0.0,5.32,-16945.139999999985,171900.0,0.8890836356165973,193345.14,-21445.140000000014,Watch
PRJ-2022-350,PRJ-2022-350-SOV-03,758700,99.7,True,573131.04,329801.94999999995,243329.09000000003,5.23,73168.95999999996,756423.9,1.319809689595594,574855.6068204615,183844.39317953854,Efficient
PRJ-2022-350,PRJ-2022-350-SOV-04,1008600,99.9,False,608465.62,324623.18,283842.44,5.29,219734.38,1007591.4000000001,1.6559545303479926,609074.6946946946,399525.3053053054,Efficient
PRJ-2022-350,PRJ-2022-350-SOV-05,721100,99.8,True,602253.6299999999,322162.28,280091.35,3.93,121746.37000000013,719657.8,1.1949414069949238,603460.5511022042,117639.44889779575,Efficient
PRJ-2022-350,PRJ-2022-350-SOV-06,402900,99.7,False,310843.64,198644.47,112199.17,5.51,11556.360000000044,401691.3,1.292261601363309,311778.9769307924,91121.02306920761,Efficient
PRJ-2022-350,PRJ-2022-350-SOV-07,987500,99.8,False,895853.59,173581.88999999998,722271.7,4.35,-701553.59,985525.0,1.1000960547582335,897648.8877755511,89851.11222444894,On Track
PRJ-2022-350,PRJ-2022-350-SOV-08,998000,99.8,True,1025352.3,178484.96999999997,846867.33,4.73,-824452.2999999999,996004.0,0.9713773500093578,1027407.114228457,-29407.11422845698,Watch
PRJ-2022-350,PRJ-2022-350-SOV-09,580800,99.8,True,735987.24,320147.16,415840.08,4.41,-655287.24,579638.4,0.7875658279075599,737462.1643286573,-156662.16432865732,At Risk
PRJ-2022-350,PRJ-2022-350-SOV-10,724600,97.6,False,391168.52,180940.64,210227.88,5.41,180331.48,707209.6,1.807940986662219,400787.4180327869,323812.5819672131,Efficient
PRJ-2022-350,PRJ-2022-350-SOV-11,318200,97.5,True,299505.16,211126.67,88378.49,4.49,-22905.15999999997,310245.0,1.0358586142555941,307184.7794871795,11015.220512820524,On Track
PRJ-2022-350,PRJ-2022-350-SOV-12,399700,97.5,False,290892.1,183313.19,107578.91,5.57,-88292.09999999998,389707.5,1.3396977779733448,298350.87179487175,101349.12820512825,Efficient
PRJ-2022-350,PRJ-2022-350-SOV-13,186200,97.6,True,60549.97,60549.97,0.0,5.26,57150.030000000006,181731.19999999998,3.0013425275024908,62038.903688524595,124161.09631147541,Efficient
PRJ-2022-350,PRJ-2022-350-SOV-14,211800,97.8,True,55544.94,55544.94,0.0,5.07,130755.06,207140.4,3.7292397831377615,56794.41717791411,155005.58282208588,Efficient
PRJ-2022-350,PRJ-2022-350-SOV-15,114000,97.9,False,59924.22,59924.22,0.0,5.22,48975.780000000006,111606.00000000001,1.8624522772261367,61209.62206332992,52790.37793667008,Efficient
PRJ-2022-351,PRJ-2022-351-SOV-01,1646000,100.0,False,233492.88,233492.88,0.0,5.76,1235407.12,1646000.0,7.049465491196134,233492.88,1412507.12,Efficient
PRJ-2022-351,PRJ-2022-351-SOV-02,704900,100.0,False,82602.46999999999,82602.46999999999,0.0,5.82,518597.53,704900.0,8.533643122294045,82602.46999999999,622297.53,Efficient
PRJ-2022-351,PRJ-2022-351-SOV-03,2476000,99.6,True,807943.76,99995.02,707948.74,4.38,1264956.24,2466096.0,3.0523114628671677,811188.514056225,1664811.4859437752,Efficient
PRJ-2022-351,PRJ-2022-351-SOV-04,3473800,99.7,True,1360905.11,117080.07,1243825.04,5.53,1762894.89,3463378.6,2.544908219207142,1365000.110330993,2108799.8896690067,Efficient
PRJ-2022-351,PRJ-2022-351-SOV-05,2271100,99.6,True,1079326.07,98393.64,980932.43,6.98,1330573.93,2262015.6,2.095766666694153,1083660.7128514056,1187439.2871485944,Efficient
PRJ-2022-351,PRJ-2022-351-SOV-06,1671300,99.8,True,526175.4500000001,60336.42,465839.03,4.8,850024.5499999999,1667957.4,3.1699643151348087,527229.9098196394,1144070.0901803607,Efficient
PRJ-2022-351,PRJ-2022-351-SOV-07,3306900,99.8,True,2598380.4,57488.59,2540891.81,4.96,-2019780.4,3300286.2,1.2701320407127457,2603587.5751503003,703312.4248496997,Efficient
PRJ-2022-351,PRJ-2022-351-SOV-08,3056900,99.9,True,2448936.82,53221.25,2395715.57,4.01,-1637236.8199999998,3053843.1000000006,1.2470077116975198,2451388.208208208,605511.791791792,Efficient
PRJ-2022-351,PRJ-2022-351-SOV-09,2004700,99.7,True,1601837.97,111446.52,1490391.45,5.0,-1062637.97,1998685.9,1.2477453634090094,1606657.9438314945,398042.05616850546,Efficient
PRJ-2022-351,PRJ-2022-351-SOV-10,1783300,97.2,True,507765.33,61476.03999999999,446289.29,6.48,948834.67,1733367.5999999999,3.4137179078374644,522392.31481481483,1260907.6851851852,Efficient
PRJ-2022-351,PRJ-2022-351-SOV-11,784000,97.5,False,301270.5,89800.39,211470.11,3.3,416229.5,764400.0,2.5372547262343974,308995.3846153846,475004.6153846154,Efficient
PRJ-2022-351,PRJ-2022-351-SOV-12,1519300,97.2,True,506918.14,60454.67,446463.47,3.97,339781.86000000004,1476759.5999999999,2.9132111942176695,521520.7201646091,997779.2798353909,Efficient
PRJ-2022-351,PRJ-2022-351-SOV-13,741300,97.5,True,21023.12,21023.12,0.0,6.2,452376.88,722767.5,34.379649642869374,21562.17435897436,719737.8256410257,Efficient
PRJ-2022-351,PRJ-2022-351-SOV-14,532900,97.8,True,23398.49,23398.49,0.0,6.35,498301.51,521176.2,22.273924513932307,23924.836400818,508975.163599182,Efficient
PRJ-2022-351,PRJ-2022-351-SOV-15,508600,97.6,True,27000.39,27000.39,0.0,3.23,472999.61,496393.6,18.384682591621825,27664.33401639344,480935.66598360654,Efficient
PRJ-2022-352,PRJ-2022-352-SOV-01,1418200,100.0,False,592592.12,592592.12,0.0,5.59,678507.88,1418200.0,2.393214408588491,592592.12,825607.88,Efficient
PRJ-2022-352,PRJ-2022-352-SOV-02,607200,100.0,False,199316.96,199316.96,0.0,6.63,370883.04,607200.0,3.0464040792113227,199316.96,407883.04000000004,Efficient
PRJ-2022-352,PRJ-2022-352-SOV-03,1309200,99.9,True,712112.3499999999,303606.27,408506.08,4.75,578287.6500000001,1307890.8,1.8366354691082107,712825.175175175,596374.824824825,Efficient
PRJ-2022-352,PRJ-2022-352-SOV-04,1645000,99.8,False,784263.5399999999,312380.33,471883.21,6.59,599836.4600000001,1641710.0,2.093314193848665,785835.2104208416,859164.7895791584,Efficient
PRJ-2022-352,PRJ-2022-352-SOV-05,1683700,99.8,True,963068.75,314426.4,648642.35,5.03,823631.25,1680332.6,1.7447691039710302,964998.74749499,718701.25250501,Efficient
PRJ-2022-352,PRJ-2022-352-SOV-06,956100,99.8,True,542062.54,165312.13999999998,376750.4,3.84,329237.46,954187.8,1.7602909804466473,543148.8376753507,412951.1623246493,Efficient
PRJ-2022-352,PRJ-2022-352-SOV-07,2664100,99.7,True,2343974.71,167733.06999999998,2176241.64,5.41,-1656774.71,2656107.7,1.1331639751352096,2351027.7933801403,313072.2066198597,On Track
PRJ-2022-352,PRJ-2022-352-SOV-08,2003600,99.8,True,1660092.63,169864.13999999998,1490228.49,5.57,-1334192.63,1999592.8,1.2045067629750277,1663419.4689378757,340180.5310621243,Efficient
PRJ-2022-352,PRJ-2022-352-SOV-09,1377600,99.9,True,1391140.05,345699.55,1045440.5,5.06,-1105540.05,1376222.4000000001,0.9892766727548388,1392532.5825825825,-14932.582582582487,Watch
PRJ-2022-352,PRJ-2022-352-SOV-10,1315400,97.7,True,577534.0,190807.73,386726.27,6.62,532666.0,1285145.8,2.2252296834472083,591129.9897645855,724270.0102354145,Efficient
PRJ-2022-352,PRJ-2022-352-SOV-11,691900,97.6,True,440649.78,233205.1,207444.68,5.97,131150.22000000003,675294.4,1.532496850446629,451485.4303278689,240414.5696721311,Efficient
PRJ-2022-352,PRJ-2022-352-SOV-12,774800,97.5,True,443078.0,181032.8,262045.2,5.89,-27078.0,755430.0,1.7049593976681308,454438.9743589744,320361.0256410256,Efficient
PRJ-2022-352,PRJ-2022-352-SOV-13,445600,97.6,True,59996.1,59996.1,0.0,4.79,238103.9,434905.6,7.248897845026593,61471.41393442623,384128.5860655738,Efficient
PRJ-2022-352,PRJ-2022-352-SOV-14,441700,97.6,True,44190.10999999999,44190.10999999999,0.0,5.15,314809.89,431099.2,9.755558426987397,45276.75204918032,396423.24795081967,Efficient
PRJ-2022-352,PRJ-2022-352-SOV-15,260900,97.7,False,53913.77,53913.77,0.0,5.41,218986.23,254899.3,4.727907174734766,55182.97850562948,205717.02149437054,Efficient
PRJ-2022-353,PRJ-2022-353-SOV-01,495900,100.0,False,352395.42,352395.42,0.0,5.42,213504.58,495900.0,1.407226007647886,352395.42,143504.58000000002,Efficient
PRJ-2022-353,PRJ-2022-353-SOV-02,164300,100.0,False,113655.0,113655.0,0.0,5.21,46545.000000000015,164300.0,1.4456029211209362,113655.0,50645.0,Efficient
PRJ-2022-353,PRJ-2022-353-SOV-03,739000,99.9,False,402417.18,148350.56,254066.62,6.03,298782.82,738261.0000000001,1.8345663075319005,402819.99999999994,336180.00000000006,Efficient
PRJ-2022-353,PRJ-2022-353-SOV-04,784700,99.9,True,332049.36,133168.08,198881.28,4.19,441450.64,783915.3,2.360839665524427,332381.7417417417,452318.2582582583,Efficient
PRJ-2022-353,PRJ-2022-353-SOV-05,666500,99.7,True,352350.67,144579.83,207770.84,5.17,361849.33,664500.5,1.8859067303604107,353410.90270812437,313089.09729187563,Efficient
PRJ-2022-353,PRJ-2022-353-SOV-06,318600,99.9,True,211957.32,88789.79999999999,123167.52,5.62,145842.68000000002,318281.4,1.5016296677085745,212169.48948948947,106430.51051051053,Efficient
PRJ-2022-353,PRJ-2022-353-SOV-07,867100,99.8,True,683718.5,75940.54,607777.96,4.74,-462118.5,865365.8,1.2656755667719977,685088.6773547095,182011.32264529052,Efficient
PRJ-2022-353,PRJ-2022-353-SOV-08,700000,99.8,True,654785.44,88274.06,566511.38,4.58,-482985.44,698600.0,1.066914377326411,656097.6352705411,43902.36472945893,On Track
PRJ-2022-353,PRJ-2022-353-SOV-09,605500,99.8,True,635265.25,167393.75,467871.5,5.85,-454565.25,604289.0,0.9512388722663486,636538.3266533066,-31038.326653306605,Watch
PRJ-2022-353,PRJ-2022-353-SOV-10,478600,97.5,True,284365.42,86597.76999999999,197767.65,4.17,266234.58,466635.0,1.6409695665527828,291656.841025641,186943.158974359,Efficient
PRJ-2022-353,PRJ-2022-353-SOV-11,223400,97.4,True,201593.8,113610.37,87983.43,5.12,19006.20000000001,217591.6,1.0793566071972454,206975.15400410673,16424.845995893265,On Track
PRJ-2022-353,PRJ-2022-353-SOV-12,290800,97.3,True,212090.41,93237.77,118852.64,5.83,11109.590000000026,282948.39999999997,1.334093323691533,217975.75539568346,72824.24460431654,Efficient
PRJ-2022-353,PRJ-2022-353-SOV-13,145100,97.6,True,36301.52,36301.52,0.0,3.4,75498.48000000001,141617.6,3.9011479409126677,37194.18032786885,107905.81967213115,Efficient
PRJ-2022-353,PRJ-2022-353-SOV-14,141000,97.8,False,39684.26,39684.26,0.0,4.0,86815.74,137898.0,3.474878957047454,40576.95296523518,100423.04703476482,Efficient
PRJ-2022-353,PRJ-2022-353-SOV-15,127500,97.6,True,38911.79,38911.79,0.0,8.77,90488.21,124440.0,3.1980024563249336,39868.63729508197,87631.36270491802,Efficient
PRJ-2022-354,PRJ-2022-354-SOV-01,681400,100.0,False,216049.01,216049.01,0.0,5.49,351750.99,681400.0,3.1539140123808016,216049.01,465350.99,Efficient
PRJ-2022-354,PRJ-2022-354-SOV-02,401100,100.0,False,70451.93999999999,70451.93999999999,0.0,4.5,300448.06,401100.0,5.693242797856242,70451.93999999999,330648.06,Efficient
PRJ-2022-354,PRJ-2022-354-SOV-03,1208400,99.7,True,436942.9,115106.57,321836.33,5.1,527357.1,1204774.8,2.7572820155677094,438257.6730190572,770142.3269809429,Efficient
PRJ-2022-354,PRJ-2022-354-SOV-04,1366300,99.9,True,652117.15,107057.08,545060.0700000001,4.82,771882.85,1364933.7000000002,2.093080514751069,652769.9199199199,713530.0800800801,Efficient
PRJ-2022-354,PRJ-2022-354-SOV-05,913200,99.6,True,459260.02,106789.37,352470.65,6.21,375039.98,909547.2,1.980462396879223,461104.43775100406,452095.56224899594,Efficient
PRJ-2022-354,PRJ-2022-354-SOV-06,551500,99.5,True,238684.63,51880.85999999999,186803.77,6.69,259115.37,548742.5,2.299027381863675,239884.0502512563,311615.9497487437,Efficient
PRJ-2022-354,PRJ-2022-354-SOV-07,1736700,99.8,False,1395458.0199999998,46912.64,1348545.38,4.2,-1134958.0199999998,1733226.6,1.242048542599655,1398254.529058116,338445.470941884,Efficient
PRJ-2022-354,PRJ-2022-354-SOV-08,1220700,99.8,True,1001014.14,48082.1,952932.04,4.58,-702714.14,1218258.6,1.2170243669085434,1003020.1803607214,217679.81963927858,Efficient
PRJ-2022-354,PRJ-2022-354-SOV-09,638100,99.5,False,629640.51,120623.34,509017.17,4.2,-488740.51,634909.5,1.0083682512740484,632804.5326633166,5295.467336683418,On Track
PRJ-2022-354,PRJ-2022-354-SOV-10,1024800,97.4,True,422253.79,71040.2,351213.59,6.67,519946.21,998155.2000000001,2.363875052489168,433525.45174537983,591274.5482546202,Efficient
PRJ-2022-354,PRJ-2022-354-SOV-11,413800,97.5,True,253272.94,78014.87,175258.07,4.69,181327.06,403455.0,1.5929652808547174,259767.11794871796,154032.88205128204,Efficient
PRJ-2022-354,PRJ-2022-354-SOV-12,575000,97.3,False,307340.25,52909.67,254430.58,3.41,83959.75,559475.0,1.8203766021534764,315868.70503597124,259131.29496402876,Efficient
PRJ-2022-354,PRJ-2022-354-SOV-13,301500,97.8,True,31949.81,31949.81,0.0,4.32,142650.19,294867.0,9.229068967859277,32668.51738241309,268831.4826175869,Efficient
PRJ-2022-354,PRJ-2022-354-SOV-14,209800,97.9,False,25872.68,25872.68,0.0,5.39,140527.32,205394.2,7.938651890720251,26427.660878447394,183372.3391215526,Efficient
PRJ-2022-354,PRJ-2022-354-SOV-15,109700,97.8,True,23976.23,23976.23,0.0,3.31,77723.77,107286.59999999999,4.474706824217152,24515.572597137016,85184.42740286299,Efficient
PRJ-2022-355,PRJ-2022-355-SOV-01,1417600,100.0,False,664580.36,664580.36,0.0,5.18,670519.64,1417600.0,2.1330753740601063,664580.36,753019.64,Efficient
PRJ-2022-355,PRJ-2022-355-SOV-02,507100,100.0,False,242854.39,242854.39,0.0,7.13,292045.61,507100.0,2.088082492558607,242854.39,264245.61,Efficient
PRJ-2022-355,PRJ-2022-355-SOV-03,1918700,99.8,True,883659.3200000001,347782.29,535877.03,4.81,880540.6799999999,1914862.6,2.166969279518265,885430.1803607215,1033269.8196392785,Efficient
PRJ-2022-355,PRJ-2022-355-SOV-04,2364100,99.8,True,1239880.27,335306.69999999995,904573.57,5.28,1153119.73,2359371.8,1.902902931103178,1242365.0,1121735.0,Efficient
PRJ-2022-355,PRJ-2022-355-SOV-05,1755200,99.8,True,866979.51,352027.31999999995,514952.19,5.96,703220.49,1751689.6,2.0204509792855427,868716.9438877755,886483.0561122245,Efficient
PRJ-2022-355,PRJ-2022-355-SOV-06,1151500,99.8,True,644328.39,196034.83,448293.56000000006,6.0,365971.61,1149197.0,1.7835579152425676,645619.6292585171,505880.37074148294,Efficient
PRJ-2022-355,PRJ-2022-355-SOV-07,2390300,99.8,True,2018419.68,193587.41,1824832.27,5.2,-1448719.68,2385519.4,1.1818748219894486,2022464.6092184368,367835.39078156324,Efficient
PRJ-2022-355,PRJ-2022-355-SOV-08,2378000,99.9,True,1906564.59,203135.95,1703428.64,6.12,-1359464.59,2375622.0000000005,1.246022302344344,1908473.063063063,469526.93693693704,Efficient
PRJ-2022-355,PRJ-2022-355-SOV-09,1226300,99.9,True,1308325.86,380526.53,927799.33,5.44,-1016125.86,1225073.7000000002,0.9363674123203527,1309635.4954954954,-83335.49549549539,Watch
PRJ-2022-355,PRJ-2022-355-SOV-10,1655300,97.6,True,787359.71,199548.62,587811.09,5.29,805740.29,1615572.8,2.051886551319727,806721.0143442623,848578.9856557377,Efficient
PRJ-2022-355,PRJ-2022-355-SOV-11,729000,97.5,True,426838.2,222443.91,204394.29,4.99,143561.80000000005,710775.0,1.665209440017318,437782.76923076925,291217.23076923075,Efficient
PRJ-2022-355,PRJ-2022-355-SOV-12,804800,97.6,True,443812.59,212717.15,231095.44,4.84,13387.410000000033,785484.7999999999,1.76985695696465,454726.0143442623,350073.9856557377,Efficient
PRJ-2022-355,PRJ-2022-355-SOV-13,639700,97.7,False,60091.21,60091.21,0.0,6.55,282808.79,624986.9,10.400637630695073,61505.844421699076,578194.1555783009,Efficient
PRJ-2022-355,PRJ-2022-355-SOV-14,413000,97.8,True,54801.91,54801.91,0.0,5.4,364898.09,403914.0,7.370436541354124,56034.672801636,356965.327198364,Efficient
PRJ-2022-355,PRJ-2022-355-SOV-15,285400,97.8,False,77998.68,77998.68,0.0,4.18,179801.32,279121.2,3.5785374829420196,79753.25153374232,205646.74846625768,Efficient
PRJ-2022-356,PRJ-2022-356-SOV-01,1862100,100.0,False,568594.88,568594.88,0.0,5.1,1225805.12,1862100.0,3.2749151733480257,568594.88,1293505.12,Efficient
PRJ-2022-356,PRJ-2022-356-SOV-02,772400,100.0,False,195855.13,195855.13,0.0,6.07,505244.87,772400.0,3.9437312670850133,195855.13,576544.87,Efficient
PRJ-2022-356,PRJ-2022-356-SOV-03,2407100,99.8,True,986896.21,312492.94,674403.27,4.59,1374403.79,2402285.8,2.4341828205014586,988873.9579158316,1418226.0420841684,Efficient
