project_id,sov_line_id,actual_labor_cost,total_hours,total_ot_hours,worker_count,ot_ratio_pct,actual_material_cost,delivery_count,partial_deliveries,partial_shipment_rate_pct,total_actual_cost,estimated_labor_cost,estimated_material_cost,total_budget,cost_variance_usd,cost_variance_pct
PRJ-2022-338,PRJ-2022-338-SOV-10,94526.57999999999,1072.0,50.0,132.0,4.66,173134.69,7.0,1.0,14.29,267661.27,337900.0,176900.0,514800.0,247138.72999999998,48.01
PRJ-2022-338,PRJ-2022-338-SOV-11,151836.9,1784.0,78.0,215.0,4.37,71099.51999999999,3.0,2.0,66.67,222936.41999999998,157600.0,72600.0,230200.0,7263.580000000016,3.16
PRJ-2022-338,PRJ-2022-338-SOV-12,99380.24999999999,1170.0,76.0,137.0,6.5,78834.55,4.0,0.0,0.0,178214.8,154800.0,0.0,154800.0,-23414.79999999999,-15.13
PRJ-2022-338,PRJ-2022-338-SOV-13,40322.009999999995,496.0,36.0,58.0,7.26,0.0,,,,40322.009999999995,100400.0,0.0,100400.0,60077.990000000005,59.84
PRJ-2022-338,PRJ-2022-338-SOV-14,42571.009999999995,478.0,26.0,56.0,5.44,0.0,,,,42571.009999999995,89900.0,36500.0,126400.0,83828.99,66.32
PRJ-2022-338,PRJ-2022-338-SOV-15,36954.72,444.0,36.0,52.0,8.11,0.0,,,,36954.72,36700.0,17400.0,54100.0,17145.28,31.69
PRJ-2022-339,PRJ-2022-339-SOV-01,734554.49,8504.0,532.0,950.0,6.26,0.0,,,,734554.49,886800.0,511600.0,1398400.0,663845.51,47.47
PRJ-2022-339,PRJ-2022-339-SOV-02,273262.25,3122.0,192.0,359.0,6.15,0.0,,,,273262.25,321300.0,225100.0,546400.0,273137.75,49.99
PRJ-2022-339,PRJ-2022-339-SOV-03,374711.18,4296.0,236.0,500.0,5.49,807647.13,3.0,1.0,33.33,1182358.31,1110600.0,798400.0,1909000.0,726641.69,38.06
PRJ-2022-339,PRJ-2022-339-SOV-04,389661.56999999995,4518.0,240.0,525.0,5.31,798861.24,5.0,0.0,0.0,1188522.81,1704600.0,789700.0,2494300.0,1305777.19,52.35
PRJ-2022-339,PRJ-2022-339-SOV-05,409215.6,4724.0,282.0,549.0,5.97,505020.81000000006,3.0,0.0,0.0,914236.41,1251200.0,499200.0,1750400.0,836163.59,47.77
PRJ-2022-339,PRJ-2022-339-SOV-06,191033.78999999998,2336.0,92.0,277.0,3.94,273667.72,3.0,0.0,0.0,464701.50999999995,472800.0,270500.0,743300.0,278598.49000000005,37.48
PRJ-2022-339,PRJ-2022-339-SOV-07,250639.78999999998,2846.0,164.0,332.0,5.76,1920625.46,3.0,0.0,0.0,2171265.25,713900.0,0.0,713900.0,-1457365.25,-204.14
PRJ-2022-339,PRJ-2022-339-SOV-08,235168.46999999997,2734.0,136.0,325.0,4.97,1768614.73,6.0,2.0,33.33,2003783.2,414600.0,0.0,414600.0,-1589183.2,-383.31
PRJ-2022-339,PRJ-2022-339-SOV-09,419467.93,4886.0,186.0,577.0,3.81,1278299.55,4.0,1.0,25.0,1697767.48,235300.0,0.0,235300.0,-1462467.48,-621.53
PRJ-2022-339,PRJ-2022-339-SOV-10,202601.25999999998,2390.0,130.0,280.0,5.44,345063.62,4.0,1.0,25.0,547664.88,837500.0,341100.0,1178600.0,630935.12,53.53
PRJ-2022-339,PRJ-2022-339-SOV-11,277889.52999999997,3224.0,164.0,384.0,5.09,257561.33,5.0,2.0,40.0,535450.86,349100.0,254600.0,603700.0,68249.14000000001,11.31
PRJ-2022-339,PRJ-2022-339-SOV-12,209503.61,2450.0,118.0,293.0,4.82,354368.37,3.0,0.0,0.0,563871.98,591800.0,0.0,591800.0,27928.02000000002,4.72
PRJ-2022-339,PRJ-2022-339-SOV-13,77758.06999999999,876.0,48.0,103.0,5.48,0.0,,,,77758.06999999999,424500.0,0.0,424500.0,346741.93,81.68
PRJ-2022-339,PRJ-2022-339-SOV-14,63561.159999999996,796.0,40.0,96.0,5.03,0.0,,,,63561.159999999996,194100.0,115300.0,309400.0,245838.84,79.46
PRJ-2022-339,PRJ-2022-339-SOV-15,63649.56,780.0,36.0,92.0,4.62,0.0,,,,63649.56,159400.0,103100.0,262500.0,198850.44,75.75
PRJ-2022-340,PRJ-2022-340-SOV-01,245734.86,2898.0,158.0,338.0,5.45,0.0,,,,245734.86,1033800.0,578400.0,1612200.0,1366465.1400000001,84.76
PRJ-2022-340,PRJ-2022-340-SOV-02,76712.9,906.0,38.0,108.0,4.19,0.0,,,,76712.9,367700.0,248300.0,616000.0,539287.1,87.55
PRJ-2022-340,PRJ-2022-340-SOV-03,136090.43,1578.0,90.0,184.0,5.7,688421.31,3.0,1.0,33.33,824511.74,1389800.0,658900.0,2048700.0,1224188.26,59.75
PRJ-2022-340,PRJ-2022-340-SOV-04,110713.90999999999,1316.0,58.0,160.0,4.41,667766.33,8.0,1.0,12.5,778480.24,1722300.0,639100.0,2361400.0,1582919.76,67.03
PRJ-2022-340,PRJ-2022-340-SOV-05,105372.99999999999,1224.0,82.0,146.0,6.7,512496.07,5.0,1.0,20.0,617869.07,1036100.0,490500.0,1526600.0,908730.93,59.53
PRJ-2022-340,PRJ-2022-340-SOV-06,53414.509999999995,586.0,24.0,72.0,4.1,302666.20999999996,5.0,1.0,20.0,356080.72,656000.0,289600.0,945600.0,589519.28,62.34
PRJ-2022-340,PRJ-2022-340-SOV-07,58474.649999999994,686.0,40.0,81.0,5.83,2289126.8,4.0,1.0,25.0,2347601.4499999997,418800.0,0.0,418800.0,-1928801.4499999997,-460.55
PRJ-2022-340,PRJ-2022-340-SOV-08,72097.79,838.0,46.0,98.0,5.49,2229218.62,5.0,2.0,40.0,2301316.41,756500.0,0.0,756500.0,-1544816.4100000001,-204.21
PRJ-2022-340,PRJ-2022-340-SOV-09,121053.82999999999,1414.0,48.0,172.0,3.39,1592086.37,6.0,0.0,0.0,1713140.2000000002,294400.0,0.0,294400.0,-1418740.2000000002,-481.91
PRJ-2022-340,PRJ-2022-340-SOV-10,69753.29,784.0,34.0,96.0,4.34,429732.43,8.0,2.0,25.0,499485.72,1027900.0,411300.0,1439200.0,939714.28,65.29
PRJ-2022-340,PRJ-2022-340-SOV-11,82135.34,964.0,42.0,117.0,4.36,365208.9,5.0,1.0,20.0,447344.24,716600.0,349500.0,1066100.0,618755.76,58.04
PRJ-2022-340,PRJ-2022-340-SOV-12,63238.869999999995,722.0,38.0,88.0,5.26,322800.03,6.0,1.0,16.67,386038.9,757000.0,0.0,757000.0,370961.1,49.0
PRJ-2022-340,PRJ-2022-340-SOV-13,19746.739999999998,256.0,2.0,32.0,0.78,0.0,,,,19746.739999999998,318100.0,0.0,318100.0,298353.26,93.79
PRJ-2022-340,PRJ-2022-340-SOV-14,22570.739999999998,302.0,12.0,36.0,3.97,0.0,,,,22570.739999999998,243600.0,155500.0,399100.0,376529.26,94.34
PRJ-2022-340,PRJ-2022-340-SOV-15,37848.869999999995,408.0,32.0,49.0,7.84,0.0,,,,37848.869999999995,175100.0,108400.0,283500.0,245651.13,86.65
PRJ-2022-341,PRJ-2022-341-SOV-01,242350.37999999998,2814.0,162.0,323.0,5.76,0.0,,,,242350.37999999998,1494500.0,661900.0,2156400.0,1914049.62,88.76
PRJ-2022-341,PRJ-2022-341-SOV-02,83112.76,970.0,58.0,115.0,5.98,0.0,,,,83112.76,617300.0,393900.0,1011200.0,928087.24,91.78
PRJ-2022-341,PRJ-2022-341-SOV-03,107642.79,1270.0,84.0,151.0,6.61,1098316.97,6.0,1.0,16.67,1205959.76,1674300.0,1120800.0,2795100.0,1589140.24,56.85
PRJ-2022-341,PRJ-2022-341-SOV-04,119695.95999999999,1380.0,80.0,164.0,5.8,876325.72,8.0,2.0,25.0,996021.6799999999,2364400.0,894300.0,3258700.0,2262678.3200000003,69.43
PRJ-2022-341,PRJ-2022-341-SOV-05,127888.26999999999,1422.0,74.0,168.0,5.2,789492.06,8.0,2.0,25.0,917380.3300000001,1338900.0,805600.0,2144500.0,1227119.67,57.22
PRJ-2022-341,PRJ-2022-341-SOV-06,65027.99,712.0,42.0,85.0,5.9,537975.96,6.0,0.0,0.0,603003.95,941600.0,549000.0,1490600.0,887596.05,59.55
PRJ-2022-341,PRJ-2022-341-SOV-07,39461.399999999994,502.0,20.0,61.0,3.98,3128078.85,5.0,0.0,0.0,3167540.25,1202200.0,0.0,1202200.0,-1965340.25,-163.48
PRJ-2022-341,PRJ-2022-341-SOV-08,63124.56,764.0,26.0,94.0,3.4,1739290.4500000002,5.0,1.0,20.0,1802415.0100000002,495100.0,0.0,495100.0,-1307315.0100000002,-264.05
PRJ-2022-341,PRJ-2022-341-SOV-09,148788.9,1672.0,104.0,196.0,6.22,1287938.21,5.0,0.0,0.0,1436727.1099999999,361300.0,0.0,361300.0,-1075427.1099999999,-297.65
PRJ-2022-341,PRJ-2022-341-SOV-10,61819.579999999994,734.0,38.0,87.0,5.18,683874.27,7.0,1.0,14.29,745693.85,1128200.0,697900.0,1826100.0,1080406.15,59.16
PRJ-2022-341,PRJ-2022-341-SOV-11,81729.36,994.0,38.0,123.0,3.82,318427.41000000003,5.0,1.0,20.0,400156.77,813300.0,324900.0,1138200.0,738043.23,64.84
PRJ-2022-341,PRJ-2022-341-SOV-12,67490.09999999999,788.0,42.0,94.0,5.33,512436.81,8.0,2.0,25.0,579926.91,858700.0,0.0,858700.0,278773.08999999997,32.46
PRJ-2022-341,PRJ-2022-341-SOV-13,28653.399999999998,328.0,16.0,40.0,4.88,0.0,,,,28653.399999999998,501600.0,0.0,501600.0,472946.6,94.29
PRJ-2022-341,PRJ-2022-341-SOV-14,27840.17,312.0,16.0,37.0,5.13,0.0,,,,27840.17,346000.0,222300.0,568300.0,540459.83,95.1
PRJ-2022-341,PRJ-2022-341-SOV-15,29312.699999999997,330.0,16.0,39.0,4.85,0.0,,,,29312.699999999997,154400.0,82300.0,236700.0,207387.3,87.62
PRJ-2022-342,PRJ-2022-342-SOV-01,212586.71999999997,2418.0,130.0,286.0,5.38,0.0,,,,212586.71999999997,1123400.0,542700.0,1666100.0,1453513.28,87.24
PRJ-2022-342,PRJ-2022-342-SOV-02,72589.12999999999,838.0,42.0,101.0,5.01,0.0,,,,72589.12999999999,307500.0,166100.0,473600.0,401010.87,84.67
PRJ-2022-342,PRJ-2022-342-SOV-03,93743.67,1114.0,58.0,132.0,5.21,586597.4299999999,5.0,2.0,40.0,680341.1,1499700.0,558600.0,2058300.0,1377958.9,66.95
PRJ-2022-342,PRJ-2022-342-SOV-04,111583.51,1280.0,58.0,156.0,4.53,1309942.85,8.0,3.0,37.5,1421526.36,1550300.0,1247400.0,2797700.0,1376173.64,49.19
PRJ-2022-342,PRJ-2022-342-SOV-05,89615.12999999999,1028.0,58.0,121.0,5.64,704495.05,4.0,1.0,25.0,794110.18,1876000.0,670900.0,2546900.0,1752789.8199999998,68.82
PRJ-2022-342,PRJ-2022-342-SOV-06,46153.729999999996,524.0,24.0,64.0,4.58,376222.74,3.0,0.0,0.0,422376.47,877800.0,358200.0,1236000.0,813623.53,65.83
PRJ-2022-342,PRJ-2022-342-SOV-07,56751.53999999999,656.0,28.0,78.0,4.27,2356479.16,8.0,1.0,12.5,2413230.7,903900.0,0.0,903900.0,-1509330.7000000002,-166.98
PRJ-2022-342,PRJ-2022-342-SOV-08,44666.649999999994,528.0,40.0,63.0,7.58,2125898.6100000003,3.0,0.0,0.0,2170565.2600000002,407600.0,0.0,407600.0,-1762965.2600000002,-432.52
PRJ-2022-342,PRJ-2022-342-SOV-09,118826.45999999999,1370.0,56.0,166.0,4.09,1749056.27,6.0,2.0,33.33,1867882.73,400500.0,0.0,400500.0,-1467382.73,-366.39
PRJ-2022-342,PRJ-2022-342-SOV-10,49526.71,600.0,38.0,70.0,6.33,753119.65,8.0,0.0,0.0,802646.36,1330100.0,717200.0,2047300.0,1244653.6400000001,60.79
PRJ-2022-342,PRJ-2022-342-SOV-11,78930.9,882.0,44.0,105.0,4.99,243235.99,5.0,0.0,0.0,322166.89,582800.0,231600.0,814400.0,492233.11,60.44
PRJ-2022-342,PRJ-2022-342-SOV-12,60749.06999999999,708.0,38.0,85.0,5.37,504395.82,8.0,3.0,37.5,565144.89,890300.0,0.0,890300.0,325155.11,36.52
PRJ-2022-342,PRJ-2022-342-SOV-13,27019.19,304.0,18.0,36.0,5.92,0.0,,,,27019.19,341500.0,0.0,341500.0,314480.81,92.09
PRJ-2022-342,PRJ-2022-342-SOV-14,26382.949999999997,298.0,26.0,35.0,8.72,0.0,,,,26382.949999999997,393300.0,155300.0,548600.0,522217.05,95.19
PRJ-2022-342,PRJ-2022-342-SOV-15,22716.35,264.0,18.0,33.0,6.82,0.0,,,,22716.35,242300.0,147900.0,390200.0,367483.65,94.18
PRJ-2022-343,PRJ-2022-343-SOV-01,350666.18999999994,4134.0,254.0,466.0,6.14,0.0,,,,350666.18999999994,164000.0,116600.0,280600.0,-70066.18999999994,-24.97
PRJ-2022-343,PRJ-2022-343-SOV-02,121106.98,1380.0,68.0,165.0,4.93,0.0,,,,121106.98,84400.0,32900.0,117300.0,-3806.979999999996,-3.25
PRJ-2022-343,PRJ-2022-343-SOV-03,166428.97999999998,1930.0,98.0,227.0,5.08,125036.25,4.0,0.0,0.0,291465.23,293700.0,129400.0,423100.0,131634.77000000002,31.11
PRJ-2022-343,PRJ-2022-343-SOV-04,158177.9,1852.0,114.0,219.0,6.16,198537.05,8.0,2.0,25.0,356714.94999999995,293000.0,205500.0,498500.0,141785.05000000005,28.44
PRJ-2022-343,PRJ-2022-343-SOV-05,153774.78,1832.0,98.0,217.0,5.35,136511.28,7.0,2.0,28.57,290286.06,205300.0,141300.0,346600.0,56313.94,16.25
PRJ-2022-343,PRJ-2022-343-SOV-06,83166.31,954.0,58.0,116.0,6.08,71447.07,6.0,2.0,33.33,154613.38,103000.0,73900.0,176900.0,22286.619999999995,12.6
PRJ-2022-343,PRJ-2022-343-SOV-07,83930.81,954.0,54.0,113.0,5.66,448974.04000000004,3.0,1.0,33.33,532904.8500000001,100300.0,0.0,100300.0,-432604.8500000001,-431.31
PRJ-2022-343,PRJ-2022-343-SOV-08,97770.76999999999,1096.0,74.0,130.0,6.75,369874.0,4.0,1.0,25.0,467644.77,89200.0,0.0,89200.0,-378444.77,-424.27
PRJ-2022-343,PRJ-2022-343-SOV-09,179303.99,2098.0,104.0,251.0,4.96,320140.31,8.0,2.0,25.0,499444.3,81800.0,0.0,81800.0,-417644.3,-510.57
PRJ-2022-343,PRJ-2022-343-SOV-10,102631.81,1162.0,74.0,138.0,6.37,119055.28,5.0,1.0,20.0,221687.09,303600.0,123200.0,426800.0,205112.91,48.06
PRJ-2022-343,PRJ-2022-343-SOV-11,119816.15,1442.0,106.0,169.0,7.35,51978.59,4.0,0.0,0.0,171794.74,96000.0,53800.0,149800.0,-21994.73999999999,-14.68
PRJ-2022-343,PRJ-2022-343-SOV-12,87597.89,988.0,46.0,119.0,4.66,65098.88,6.0,0.0,0.0,152696.77,144700.0,0.0,144700.0,-7996.7699999999895,-5.53
PRJ-2022-343,PRJ-2022-343-SOV-13,39381.71,438.0,18.0,53.0,4.11,0.0,,,,39381.71,92600.0,0.0,92600.0,53218.29,57.47
PRJ-2022-343,PRJ-2022-343-SOV-14,48005.75,540.0,28.0,65.0,5.19,0.0,,,,48005.75,69100.0,31900.0,101000.0,52994.25,52.47
PRJ-2022-343,PRJ-2022-343-SOV-15,46252.1,512.0,48.0,58.0,9.38,0.0,,,,46252.1,30400.0,12800.0,43200.0,-3052.0999999999985,-7.07
PRJ-2022-344,PRJ-2022-344-SOV-01,256322.62,2916.0,176.0,339.0,6.04,0.0,,,,256322.62,739600.0,463200.0,1202800.0,946477.38,78.69
PRJ-2022-344,PRJ-2022-344-SOV-02,100599.56999999999,1126.0,64.0,134.0,5.68,0.0,,,,100599.56999999999,234200.0,122100.0,356300.0,255700.43,71.77
PRJ-2022-344,PRJ-2022-344-SOV-03,116321.18,1368.0,94.0,161.0,6.87,322365.51,8.0,2.0,25.0,438686.69,633900.0,311900.0,945800.0,507113.31,53.62
PRJ-2022-344,PRJ-2022-344-SOV-04,103645.39,1206.0,68.0,143.0,5.64,608159.76,3.0,0.0,0.0,711805.15,1007600.0,588400.0,1596000.0,884194.85,55.4
PRJ-2022-344,PRJ-2022-344-SOV-05,119073.10999999999,1406.0,100.0,164.0,7.11,474209.1,7.0,1.0,14.29,593282.21,759500.0,458800.0,1218300.0,625017.79,51.3
PRJ-2022-344,PRJ-2022-344-SOV-06,60605.21,684.0,36.0,82.0,5.26,259131.01,6.0,1.0,16.67,319736.22000000003,505900.0,250700.0,756600.0,436863.77999999997,57.74
PRJ-2022-344,PRJ-2022-344-SOV-07,59927.28999999999,706.0,38.0,84.0,5.38,1612789.6099999999,8.0,1.0,12.5,1672716.9,561900.0,0.0,561900.0,-1110816.9,-197.69
PRJ-2022-344,PRJ-2022-344-SOV-08,56633.71,656.0,34.0,78.0,5.18,1542829.1300000001,4.0,1.0,25.0,1599462.84,507900.0,0.0,507900.0,-1091562.84,-214.92
PRJ-2022-344,PRJ-2022-344-SOV-09,117856.31,1342.0,58.0,164.0,4.32,627669.79,7.0,2.0,28.57,745526.1000000001,217600.0,0.0,217600.0,-527926.1000000001,-242.61
PRJ-2022-344,PRJ-2022-344-SOV-10,64245.219999999994,780.0,36.0,94.0,4.62,451999.41,4.0,1.0,25.0,516244.62999999995,723100.0,437300.0,1160400.0,644155.3700000001,55.51
PRJ-2022-344,PRJ-2022-344-SOV-11,101232.06999999999,1182.0,66.0,141.0,5.58,214604.12,3.0,1.0,33.33,315836.19,289400.0,207600.0,497000.0,181163.81,36.45
PRJ-2022-344,PRJ-2022-344-SOV-12,70898.20999999999,808.0,38.0,98.0,4.7,224837.35,7.0,1.0,14.29,295735.56,350400.0,0.0,350400.0,54664.44,15.6
PRJ-2022-344,PRJ-2022-344-SOV-13,32842.159999999996,372.0,12.0,46.0,3.23,0.0,,,,32842.159999999996,295300.0,0.0,295300.0,262457.84,88.88
PRJ-2022-344,PRJ-2022-344-SOV-14,30792.639999999996,328.0,32.0,37.0,9.76,0.0,,,,30792.639999999996,180500.0,104300.0,284800.0,254007.36000000002,89.19
PRJ-2022-344,PRJ-2022-344-SOV-15,27397.239999999998,322.0,30.0,37.0,9.32,0.0,,,,27397.239999999998,137100.0,62300.0,199400.0,172002.76,86.26
PRJ-2022-345,PRJ-2022-345-SOV-01,490102.64999999997,5564.0,318.0,634.0,5.72,0.0,,,,490102.64999999997,838800.0,491500.0,1330300.0,840197.3500000001,63.16
PRJ-2022-345,PRJ-2022-345-SOV-02,164643.46,1874.0,76.0,225.0,4.06,0.0,,,,164643.46,376600.0,184500.0,561100.0,396456.54000000004,70.66
PRJ-2022-345,PRJ-2022-345-SOV-03,238197.25999999998,2774.0,156.0,325.0,5.62,585924.46,8.0,4.0,50.0,824121.72,1430500.0,539200.0,1969700.0,1145578.28,58.16
PRJ-2022-345,PRJ-2022-345-SOV-04,252403.68,2948.0,160.0,348.0,5.43,1103206.37,5.0,1.0,20.0,1355610.05,1471500.0,1015300.0,2486800.0,1131189.95,45.49
PRJ-2022-345,PRJ-2022-345-SOV-05,259978.27,2952.0,200.0,338.0,6.78,529607.22,5.0,0.0,0.0,789585.49,1031400.0,487400.0,1518800.0,729214.51,48.01
PRJ-2022-345,PRJ-2022-345-SOV-06,136382.94999999998,1580.0,92.0,188.0,5.82,452828.23,6.0,1.0,16.67,589211.1799999999,748600.0,416700.0,1165300.0,576088.8200000001,49.44
PRJ-2022-345,PRJ-2022-345-SOV-07,112634.15999999999,1282.0,60.0,158.0,4.68,2110306.37,3.0,0.0,0.0,2222940.5300000003,532200.0,0.0,532200.0,-1690740.5300000003,-317.69
PRJ-2022-345,PRJ-2022-345-SOV-08,124895.63999999998,1398.0,84.0,165.0,6.01,2045024.7200000002,6.0,0.0,0.0,2169920.3600000003,522600.0,0.0,522600.0,-1647320.3600000003,-315.22
PRJ-2022-345,PRJ-2022-345-SOV-09,259158.02999999997,3086.0,152.0,363.0,4.93,897322.75,7.0,1.0,14.29,1156480.78,327500.0,0.0,327500.0,-828980.78,-253.12
PRJ-2022-345,PRJ-2022-345-SOV-10,130955.21999999999,1540.0,102.0,181.0,6.62,365534.8,6.0,0.0,0.0,496490.01999999996,750900.0,336400.0,1087300.0,590809.98,54.34
PRJ-2022-345,PRJ-2022-345-SOV-11,172322.53999999998,1954.0,106.0,232.0,5.42,339693.42,8.0,0.0,0.0,512015.95999999996,555400.0,312600.0,868000.0,355984.04000000004,41.01
PRJ-2022-345,PRJ-2022-345-SOV-12,143241.28999999998,1660.0,78.0,200.0,4.7,316564.79,8.0,0.0,0.0,459806.07999999996,754500.0,0.0,754500.0,294693.92000000004,39.06
PRJ-2022-345,PRJ-2022-345-SOV-13,42012.75,496.0,12.0,64.0,2.42,0.0,,,,42012.75,502100.0,0.0,502100.0,460087.25,91.63
PRJ-2022-345,PRJ-2022-345-SOV-14,35036.56,412.0,24.0,49.0,5.83,0.0,,,,35036.56,389800.0,196500.0,586300.0,551263.44,94.02
PRJ-2022-345,PRJ-2022-345-SOV-15,36415.03,442.0,22.0,53.0,4.98,0.0,,,,36415.03,153900.0,61400.0,215300.0,178884.97,83.09
PRJ-2022-346,PRJ-2022-346-SOV-01,781755.2699999999,8914.0,518.0,995.0,5.81,0.0,,,,781755.2699999999,918300.0,412200.0,1330500.0,548744.7300000001,41.24
PRJ-2022-346,PRJ-2022-346-SOV-02,293885.72,3330.0,174.0,391.0,5.23,0.0,,,,293885.72,455000.0,217800.0,672800.0,378914.28,56.32
PRJ-2022-346,PRJ-2022-346-SOV-03,392374.52999999997,4546.0,232.0,520.0,5.1,1081607.78,7.0,1.0,14.29,1473982.31,1787400.0,1040200.0,2827600.0,1353617.69,47.87
PRJ-2022-346,PRJ-2022-346-SOV-04,393996.68999999994,4604.0,242.0,526.0,5.26,927779.77,6.0,2.0,33.33,1321776.46,1759600.0,892200.0,2651800.0,1330023.54,50.16
PRJ-2022-346,PRJ-2022-346-SOV-05,401489.93999999994,4714.0,328.0,535.0,6.96,949341.97,7.0,1.0,14.29,1350831.91,1626700.0,913000.0,2539700.0,1188868.09,46.81
PRJ-2022-346,PRJ-2022-346-SOV-06,230949.11,2672.0,144.0,309.0,5.39,463336.04999999993,4.0,1.0,25.0,694285.1599999999,875000.0,445600.0,1320600.0,626314.8400000001,47.43
PRJ-2022-346,PRJ-2022-346-SOV-07,213478.53999999998,2536.0,116.0,302.0,4.57,2012963.3900000001,7.0,4.0,57.14,2226441.93,516300.0,0.0,516300.0,-1710141.9300000002,-331.23
PRJ-2022-346,PRJ-2022-346-SOV-08,207762.15,2428.0,100.0,289.0,4.12,1425471.6199999999,6.0,1.0,16.67,1633233.7699999998,387900.0,0.0,387900.0,-1245333.7699999998,-321.05
PRJ-2022-346,PRJ-2022-346-SOV-09,443101.85,5140.0,250.0,592.0,4.86,957001.36,5.0,2.0,40.0,1400103.21,262800.0,0.0,262800.0,-1137303.21,-432.76
PRJ-2022-346,PRJ-2022-346-SOV-10,227178.02,2626.0,128.0,315.0,4.87,775561.1499999999,6.0,3.0,50.0,1002739.1699999999,1098700.0,745800.0,1844500.0,841760.8300000001,45.64
PRJ-2022-346,PRJ-2022-346-SOV-11,284802.43,3272.0,204.0,380.0,6.23,334644.14,7.0,3.0,42.86,619446.5700000001,538500.0,321800.0,860300.0,240853.42999999993,28.0
PRJ-2022-346,PRJ-2022-346-SOV-12,216839.74999999997,2510.0,118.0,292.0,4.7,426966.75,5.0,0.0,0.0,643806.5,558300.0,0.0,558300.0,-85506.5,-15.32
PRJ-2022-346,PRJ-2022-346-SOV-13,66605.26999999999,744.0,44.0,92.0,5.91,0.0,,,,66605.26999999999,374700.0,0.0,374700.0,308094.73,82.22
PRJ-2022-346,PRJ-2022-346-SOV-14,63855.729999999996,752.0,50.0,87.0,6.65,0.0,,,,63855.729999999996,301800.0,241700.0,543500.0,479644.27,88.25
PRJ-2022-346,PRJ-2022-346-SOV-15,72282.54999999999,868.0,34.0,104.0,3.92,0.0,,,,72282.54999999999,243500.0,154000.0,397500.0,325217.45,81.82
PRJ-2022-347,PRJ-2022-347-SOV-01,330126.36,3778.0,166.0,438.0,4.39,0.0,,,,330126.36,1085400.0,576500.0,1661900.0,1331773.6400000001,80.14
PRJ-2022-347,PRJ-2022-347-SOV-02,134776.28,1516.0,74.0,180.0,4.88,0.0,,,,134776.28,461200.0,257000.0,718200.0,583423.72,81.23
PRJ-2022-347,PRJ-2022-347-SOV-03,148237.36,1748.0,92.0,206.0,5.26,779136.98,7.0,2.0,28.57,927374.34,1309200.0,764900.0,2074100.0,1146725.6600000001,55.29
PRJ-2022-347,PRJ-2022-347-SOV-04,146345.19999999998,1710.0,76.0,204.0,4.44,1272330.48,5.0,2.0,40.0,1418675.68,1947200.0,1249100.0,3196300.0,1777624.32,55.62
PRJ-2022-347,PRJ-2022-347-SOV-05,148367.40999999997,1754.0,110.0,208.0,6.27,725685.46,6.0,0.0,0.0,874052.8699999999,1848700.0,712400.0,2561100.0,1687047.1300000001,65.87
PRJ-2022-347,PRJ-2022-347-SOV-06,92131.45999999999,1070.0,70.0,126.0,6.54,518922.68,4.0,1.0,25.0,611054.14,1094600.0,509400.0,1604000.0,992945.86,61.9
PRJ-2022-347,PRJ-2022-347-SOV-07,76742.09999999999,866.0,46.0,102.0,5.31,3157939.84,8.0,0.0,0.0,3234681.94,1064700.0,0.0,1064700.0,-2169981.94,-203.81
PRJ-2022-347,PRJ-2022-347-SOV-08,88659.79999999999,1012.0,66.0,119.0,6.52,2209082.61,4.0,1.0,25.0,2297742.4099999997,439000.0,0.0,439000.0,-1858742.4099999997,-423.4
PRJ-2022-347,PRJ-2022-347-SOV-09,180649.25999999998,2088.0,128.0,247.0,6.13,1781692.0,6.0,1.0,16.67,1962341.26,577800.0,0.0,577800.0,-1384541.26,-239.62
PRJ-2022-347,PRJ-2022-347-SOV-10,77953.5,944.0,52.0,111.0,5.51,691196.87,8.0,2.0,25.0,769150.37,993700.0,678500.0,1672200.0,903049.63,54.0
PRJ-2022-347,PRJ-2022-347-SOV-11,132953.25,1546.0,78.0,184.0,5.05,386011.16000000003,8.0,1.0,12.5,518964.41000000003,697800.0,378900.0,1076700.0,557735.59,51.8
PRJ-2022-347,PRJ-2022-347-SOV-12,98277.82999999999,1112.0,92.0,128.0,8.27,390468.24,5.0,1.0,20.0,488746.06999999995,812700.0,0.0,812700.0,323953.93000000005,39.86
PRJ-2022-347,PRJ-2022-347-SOV-13,42159.25,468.0,44.0,54.0,9.4,0.0,,,,42159.25,593200.0,0.0,593200.0,551040.75,92.89
PRJ-2022-347,PRJ-2022-347-SOV-14,39945.52,422.0,36.0,49.0,8.53,0.0,,,,39945.52,414400.0,189600.0,604000.0,564054.48,93.39
PRJ-2022-347,PRJ-2022-347-SOV-15,24873.379999999997,332.0,16.0,40.0,4.82,0.0,,,,24873.379999999997,317200.0,177900.0,495100.0,470226.62,94.98
PRJ-2022-348,PRJ-2022-348-SOV-01,286046.13999999996,3302.0,160.0,387.0,4.85,0.0,,,,286046.13999999996,158700.0,81700.0,240400.0,-45646.139999999956,-18.99
PRJ-2022-348,PRJ-2022-348-SOV-02,92555.68999999999,1104.0,58.0,133.0,5.25,0.0,,,,92555.68999999999,49900.0,33700.0,83600.0,-8955.689999999988,-10.71
PRJ-2022-348,PRJ-2022-348-SOV-03,128220.57999999999,1468.0,74.0,174.0,5.04,140119.51,5.0,1.0,20.0,268340.08999999997,239000.0,134600.0,373600.0,105259.91000000003,28.17
